k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
55,1,1.154362e-01,2.846542e-03,5.837063e-05,1.180712e-01,2.379908e+01,0.000000e+00,1.100000e+02,9.998656e-01,nan,2.636918e-01,8.928571e-04,0.000000e+00
55,2,1.170929e-01,2.686452e-03,6.321237e-05,1.197267e-01,2.386593e+01,0.000000e+00,1.100000e+02,9.994882e-01,nan,2.433669e-01,8.928571e-04,0.000000e+00
56,0,nan,nan,5.118547e-05,nan,2.427286e+01,0.000000e+00,1.100000e+02,1.004495e+00,nan,2.906847e-01,8.771930e-04,0.000000e+00
56,1,nan,nan,5.680007e-05,nan,2.379911e+01,0.000000e+00,1.100000e+02,9.998656e-01,nan,2.636489e-01,8.771930e-04,0.000000e+00
56,2,nan,nan,6.146033e-05,nan,2.386596e+01,0.000000e+00,1.100000e+02,9.994882e-01,nan,2.434547e-01,8.771930e-04,0.000000e+00
57,0,nan,nan,4.943967e-05,nan,2.427286e+01,0.000000e+00,1.100000e+02,1.004495e+00,nan,2.903804e-01,8.620690e-04,0.000000e+00
57,1,nan,nan,5.489043e-05,nan,2.379914e+01,0.000000e+00,1.100000e+02,9.998656e-01,nan,2.616768e-01,8.620690e-04,0.000000e+00
57,2,nan,nan,5.935363e-05,nan,2.386599e+01,0.000000e+00,1.100000e+02,9.994882e-01,nan,2.418350e-01,8.620690e-04,0.000000e+00
58,0,nan,nan,4.767555e-05,nan,2.427287e+01,0.000000e+00,1.100000e+02,1.004495e+00,nan,2.905296e-01,8.474576e-04,0.000000e+00
58,1,nan,nan,5.265445e-05,nan,2.379917e+01,0.000000e+00,1.100000e+02,9.998656e-01,nan,2.616793e-01,8.474576e-04,0.000000e+00
58,2,nan,nan,5.708939e-05,nan,2.386602e+01,0.000000e+00,1.100000e+02,9.994882e-01,nan,2.420019e-01,8.474576e-04,0.000000e+00
59,0,nan,nan,4.613019e-05,nan,2.427287e+01,0.000000e+00,1.100000e+02,1.004495e+00,nan,2.913210e-01,8.333334e-04,0.000000e+00
59,1,nan,nan,5.113090e-05,nan,2.379920e+01,0.000000e+00,1.100000e+02,9.998656e-01,nan,2.637742e-01,8.333334e-04,0.000000e+00
59,2,nan,nan,5.533707e-05,nan,2.386605e+01,0.000000e+00,1.100000e+02,9.994882e-01,nan,2.432832e-01,8.333334e-04,0.000000e+00
60,0,5.772990e-02,3.851937e-03,1.978446e-02,7.429124e-02,2.428331e+01,1.000000e+00,1.110000e+02,1.004466e+00,nan,2.912896e-01,8.196721e-04,1.000000e+00
60,1,8.529342e-02,2.103246e-03,3.037017e-02,1.148970e-01,2.381600e+01,1.000000e+00,1.110000e+02,9.998970e-01,nan,2.628009e-01,8.196721e-04,1.000000e+00
60,2,8.652378e-02,1.985104e-03,3.086855e-02,1.165033e-01,2.388646e+01,1.000000e+00,1.110000e+02,9.996496e-01,nan,2.428254e-01,8.196721e-04,1.000000e+00
61,0,nan,nan,4.334785e-05,nan,2.428332e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,6.574494e-04,8.064516e-04,0.000000e+00
61,1,nan,nan,4.828102e-05,nan,2.381602e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,4.282914e-04,8.064516e-04,0.000000e+00
61,2,nan,nan,5.224816e-05,nan,2.388649e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,4.213766e-04,8.064516e-04,0.000000e+00
62,0,nan,nan,4.197776e-05,nan,2.428332e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.906172e-01,7.936508e-04,0.000000e+00
62,1,nan,nan,4.672763e-05,nan,2.381605e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.609230e-01,7.936508e-04,0.000000e+00
62,2,nan,nan,5.048396e-05,nan,2.388651e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.411115e-01,7.936508e-04,0.000000e+00
63,0,nan,nan,4.061563e-05,nan,2.428333e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.907976e-01,7.812500e-04,0.000000e+00
63,1,nan,nan,4.511503e-05,nan,2.381607e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.612379e-01,7.812500e-04,0.000000e+00
63,2,nan,nan,4.883662e-05,nan,2.388654e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.418002e-01,7.812500e-04,0.000000e+00
64,0,nan,nan,3.927088e-05,nan,2.428333e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.913736e-01,7.692308e-04,0.000000e+00
64,1,nan,nan,4.315961e-05,nan,2.381610e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.623143e-01,7.692308e-04,0.000000e+00
64,2,nan,nan,4.682028e-05,nan,2.388657e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.423247e-01,7.692308e-04,0.000000e+00
65,0,7.325730e-02,4.886580e-03,3.826373e-05,7.428676e-02,2.428334e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.922884e-01,7.575757e-04,0.000000e+00
65,1,1.126382e-01,2.777104e-03,4.289414e-05,1.148753e-01,2.381613e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.659528e-01,7.575757e-04,0.000000e+00
65,2,1.142440e-01,2.620718e-03,4.625485e-05,1.164809e-01,2.388659e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.451592e-01,7.575757e-04,0.000000e+00
66,0,nan,nan,3.706921e-05,nan,2.428334e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.910939e-01,7.462687e-04,0.000000e+00
66,1,nan,nan,4.136152e-05,nan,2.381615e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.596704e-01,7.462687e-04,0.000000e+00
66,2,nan,nan,4.477686e-05,nan,2.388662e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.408037e-01,7.462687e-04,0.000000e+00
67,0,nan,nan,3.594266e-05,nan,2.428334e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.917016e-01,7.352941e-04,0.000000e+00
67,1,nan,nan,3.986948e-05,nan,2.381617e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.614301e-01,7.352941e-04,0.000000e+00
67,2,nan,nan,4.311696e-05,nan,2.388664e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.414897e-01,7.352941e-04,0.000000e+00
68,0,nan,nan,3.492381e-05,nan,2.428335e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.921875e-01,7.246377e-04,0.000000e+00
68,1,nan,nan,3.898091e-05,nan,2.381619e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.634094e-01,7.246377e-04,0.000000e+00
68,2,nan,nan,4.213906e-05,nan,2.388666e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.435699e-01,7.246377e-04,0.000000e+00
69,0,nan,nan,3.381823e-05,nan,2.428335e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.921812e-01,7.142857e-04,0.000000e+00
69,1,nan,nan,3.717877e-05,nan,2.381621e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.617712e-01,7.142857e-04,0.000000e+00
69,2,nan,nan,4.027094e-05,nan,2.388668e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.421526e-01,7.142857e-04,0.000000e+00
70,0,7.332555e-02,4.891122e-03,3.298179e-05,7.428089e-02,2.428336e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.932935e-01,7.042253e-04,0.000000e+00
70,1,1.127777e-01,2.780540e-03,3.679325e-05,1.148554e-01,2.381623e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.667831e-01,7.042253e-04,0.000000e+00
70,2,1.143837e-01,2.623920e-03,3.983328e-05,1.164616e-01,2.388671e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.462984e-01,7.042253e-04,0.000000e+00
71,0,nan,nan,3.201967e-05,nan,2.428336e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.924360e-01,6.944445e-04,0.000000e+00
71,1,nan,nan,3.553711e-05,nan,2.381625e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.621422e-01,6.944445e-04,0.000000e+00
71,2,nan,nan,3.842765e-05,nan,2.388673e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.421358e-01,6.944445e-04,0.000000e+00
72,0,nan,nan,3.124598e-05,nan,2.428336e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.930269e-01,6.849315e-04,0.000000e+00
72,1,nan,nan,3.501026e-05,nan,2.381627e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.640233e-01,6.849315e-04,0.000000e+00
72,2,nan,nan,3.778531e-05,nan,2.388675e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.441633e-01,6.849315e-04,0.000000e+00
73,0,nan,nan,3.025873e-05,nan,2.428337e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.922217e-01,6.756757e-04,0.000000e+00
73,1,nan,nan,3.347449e-05,nan,2.381629e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.608021e-01,6.756757e-04,0.000000e+00
73,2,nan,nan,3.622880e-05,nan,2.388677e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.416482e-01,6.756757e-04,0.000000e+00
74,0,nan,nan,2.949752e-05,nan,2.428337e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.937628e-01,6.666667e-04,0.000000e+00
74,1,nan,nan,3.266467e-05,nan,2.381631e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.655422e-01,6.666667e-04,0.000000e+00
74,2,nan,nan,3.540659e-05,nan,2.388679e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.453542e-01,6.666667e-04,0.000000e+00
75,0,7.338463e-02,4.895055e-03,2.869692e-05,7.427599e-02,2.428337e+01,0.000000e+00,1.110000e+02,1.004466e+00,4.052490e-07,2.934656e-01,6.578948e-04,0.000000e+00
75,1,1.128984e-01,2.783513e-03,3.182213e-05,1.148382e-01,2.381633e+01,0.000000e+00,1.110000e+02,9.998970e-01,2.149076e-07,2.650114e-01,6.578948e-04,0.000000e+00
75,2,1.145048e-01,2.626695e-03,3.440214e-05,1.164448e-01,2.388681e+01,0.000000e+00,1.110000e+02,9.996496e-01,5.535535e-07,2.444887e-01,6.578948e-04,0.000000e+00
76,0,nan,nan,2.810754e-05,nan,2.428338e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.938686e-01,6.493506e-04,0.000000e+00
76,1,nan,nan,3.170186e-05,nan,2.381635e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.650082e-01,6.493506e-04,0.000000e+00
76,2,nan,nan,3.423606e-05,nan,2.388683e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.451337e-01,6.493506e-04,0.000000e+00
77,0,nan,nan,2.716530e-05,nan,2.428338e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.923870e-01,6.410257e-04,0.000000e+00
77,1,nan,nan,2.978847e-05,nan,2.381636e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.592365e-01,6.410257e-04,0.000000e+00
77,2,nan,nan,3.236970e-05,nan,2.388684e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.400474e-01,6.410257e-04,0.000000e+00
78,0,nan,nan,2.676126e-05,nan,2.428339e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.949181e-01,6.329114e-04,0.000000e+00
78,1,nan,nan,3.040883e-05,nan,2.381638e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.689476e-01,6.329114e-04,0.000000e+00
78,2,nan,nan,3.274403e-05,nan,2.388686e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.475011e-01,6.329114e-04,0.000000e+00
79,0,nan,nan,2.578040e-05,nan,2.428339e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.919332e-01,6.250000e-04,0.000000e+00
79,1,nan,nan,2.824935e-05,nan,2.381640e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.569155e-01,6.250000e-04,0.000000e+00
79,2,nan,nan,3.067738e-05,nan,2.388688e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.385931e-01,6.250000e-04,0.000000e+00
80,0,7.343626e-02,4.898491e-03,2.540057e-05,7.427173e-02,2.428339e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.956040e-01,6.172840e-04,0.000000e+00
80,1,1.130045e-01,2.786126e-03,2.859742e-05,1.148231e-01,2.381641e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.697687e-01,6.172840e-04,0.000000e+00
80,2,1.146110e-01,2.629130e-03,3.086390e-05,1.164300e-01,2.388689e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.484173e-01,6.172840e-04,0.000000e+00
81,0,nan,nan,2.460187e-05,nan,2.428339e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.927513e-01,6.097561e-04,0.000000e+00
81,1,nan,nan,2.724846e-05,nan,2.381643e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.600253e-01,6.097561e-04,0.000000e+00
81,2,nan,nan,2.946993e-05,nan,2.388691e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.409303e-01,6.097561e-04,0.000000e+00
82,0,nan,nan,2.402015e-05,nan,2.428339e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.950161e-01,6.024097e-04,0.000000e+00
82,1,nan,nan,2.652048e-05,nan,2.381644e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.663618e-01,6.024097e-04,0.000000e+00
82,2,nan,nan,2.876406e-05,nan,2.388693e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.462831e-01,6.024097e-04,0.000000e+00
83,0,nan,nan,2.361157e-05,nan,2.428340e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.950093e-01,5.952381e-04,0.000000e+00
83,1,nan,nan,2.678139e-05,nan,2.381646e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.671961e-01,5.952381e-04,0.000000e+00
83,2,nan,nan,2.887677e-05,nan,2.388694e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.463550e-01,5.952381e-04,0.000000e+00
84,0,nan,nan,2.288287e-05,nan,2.428340e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.930943e-01,5.882353e-04,0.000000e+00
84,1,nan,nan,2.518581e-05,nan,2.381647e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.584039e-01,5.882353e-04,0.000000e+00
84,2,nan,nan,2.727989e-05,nan,2.388696e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.396533e-01,5.882353e-04,0.000000e+00
85,0,7.348209e-02,4.901542e-03,2.247229e-05,7.426808e-02,2.428341e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.954355e-01,5.813953e-04,0.000000e+00
85,1,1.130980e-01,2.788427e-03,2.515596e-05,1.148099e-01,2.381649e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.684215e-01,5.813953e-04,0.000000e+00
85,2,1.147046e-01,2.631274e-03,2.720621e-05,1.164171e-01,2.388697e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.478167e-01,5.813953e-04,0.000000e+00
86,0,nan,nan,2.184345e-05,nan,2.428341e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.939572e-01,5.747126e-04,0.000000e+00
86,1,nan,nan,2.432304e-05,nan,2.381650e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.625975e-01,5.747126e-04,0.000000e+00
86,2,nan,nan,2.624918e-05,nan,2.388699e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.428083e-01,5.747126e-04,0.000000e+00
87,0,nan,nan,2.132930e-05,nan,2.428341e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.955857e-01,5.681818e-04,0.000000e+00
87,1,nan,nan,2.330752e-05,nan,2.381651e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.654525e-01,5.681818e-04,0.000000e+00
87,2,nan,nan,2.536650e-05,nan,2.388700e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.459738e-01,5.681818e-04,0.000000e+00
88,0,nan,nan,2.110059e-05,nan,2.428341e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.959467e-01,5.617978e-04,0.000000e+00
88,1,nan,nan,2.418051e-05,nan,2.381653e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.708282e-01,5.617978e-04,0.000000e+00
88,2,nan,nan,2.602255e-05,nan,2.388702e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.488453e-01,5.617978e-04,0.000000e+00
89,0,nan,nan,2.033670e-05,nan,2.428341e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.925435e-01,5.555556e-04,0.000000e+00
89,1,nan,nan,2.223662e-05,nan,2.381654e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.552816e-01,5.555556e-04,0.000000e+00
89,2,nan,nan,2.414935e-05,nan,2.388703e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.372112e-01,5.555556e-04,0.000000e+00
90,0,7.352269e-02,4.904245e-03,2.010460e-05,7.426475e-02,2.428342e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.968976e-01,5.494506e-04,0.000000e+00
90,1,1.131809e-01,2.790469e-03,2.280702e-05,1.147982e-01,2.381655e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.715304e-01,5.494506e-04,0.000000e+00
90,2,1.147883e-01,2.633192e-03,2.456010e-05,1.164055e-01,2.388704e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.500240e-01,5.494506e-04,0.000000e+00
91,0,nan,nan,1.954865e-05,nan,2.428342e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.938319e-01,5.434782e-04,0.000000e+00
91,1,nan,nan,2.164950e-05,nan,2.381656e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.590155e-01,5.434782e-04,0.000000e+00
91,2,nan,nan,2.343238e-05,nan,2.388706e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.405272e-01,5.434782e-04,0.000000e+00
92,0,nan,nan,1.912411e-05,nan,2.428342e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.957245e-01,5.376344e-04,0.000000e+00
92,1,nan,nan,2.134431e-05,nan,2.381658e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.670276e-01,5.376344e-04,0.000000e+00
92,2,nan,nan,2.305433e-05,nan,2.388707e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.467106e-01,5.376344e-04,0.000000e+00
93,0,nan,nan,1.876994e-05,nan,2.428342e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.958919e-01,5.319149e-04,0.000000e+00
93,1,nan,nan,2.087364e-05,nan,2.381659e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.651137e-01,5.319149e-04,0.000000e+00
93,2,nan,nan,2.262140e-05,nan,2.388708e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.454493e-01,5.319149e-04,0.000000e+00
94,0,nan,nan,1.837440e-05,nan,2.428342e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.951617e-01,5.263158e-04,0.000000e+00
94,1,nan,nan,2.055497e-05,nan,2.381660e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.654145e-01,5.263158e-04,0.000000e+00
94,2,nan,nan,2.220733e-05,nan,2.388709e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.449082e-01,5.263158e-04,0.000000e+00
95,0,7.355918e-02,4.906674e-03,1.797093e-05,7.426190e-02,2.428343e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.952667e-01,5.208334e-04,0.000000e+00
95,1,1.132554e-01,2.792305e-03,2.003007e-05,1.147879e-01,2.381661e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.639434e-01,5.208334e-04,0.000000e+00
95,2,1.148628e-01,2.634899e-03,2.168307e-05,1.163951e-01,2.388710e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.443043e-01,5.208334e-04,0.000000e+00
96,0,nan,nan,1.758851e-05,nan,2.428343e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.957033e-01,5.154639e-04,0.000000e+00
96,1,nan,nan,1.954107e-05,nan,2.381662e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.653041e-01,5.154639e-04,0.000000e+00
96,2,nan,nan,2.112476e-05,nan,2.388712e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.450788e-01,5.154639e-04,0.000000e+00
97,0,nan,nan,1.718944e-05,nan,2.428343e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.959981e-01,5.102041e-04,0.000000e+00
97,1,nan,nan,1.904299e-05,nan,2.381663e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.664216e-01,5.102041e-04,0.000000e+00
97,2,nan,nan,2.057949e-05,nan,2.388713e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.464484e-01,5.102041e-04,0.000000e+00
98,0,nan,nan,1.699100e-05,nan,2.428343e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.967823e-01,5.050505e-04,0.000000e+00
98,1,nan,nan,1.936081e-05,nan,2.381664e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.678949e-01,5.050505e-04,0.000000e+00
98,2,nan,nan,2.095406e-05,nan,2.388714e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.478934e-01,5.050505e-04,0.000000e+00
99,0,nan,nan,1.644651e-05,nan,2.428344e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.942734e-01,5.000000e-04,0.000000e+00
99,1,nan,nan,1.789370e-05,nan,2.381665e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.582536e-01,5.000000e-04,0.000000e+00
99,2,nan,nan,1.943203e-05,nan,2.388715e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.386172e-01,5.000000e-04,0.000000e+00
100,0,7.359191e-02,4.908851e-03,1.622889e-05,7.425947e-02,2.428344e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.980255e-01,4.950495e-04,0.000000e+00
100,1,1.133221e-01,2.793948e-03,1.813015e-05,1.147785e-01,2.381666e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.739222e-01,4.950495e-04,0.000000e+00
100,2,1.149298e-01,2.636435e-03,1.952732e-05,1.163862e-01,2.388716e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.522372e-01,4.950495e-04,0.000000e+00
101,0,nan,nan,1.600643e-05,nan,2.428344e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.961290e-01,4.901961e-04,0.000000e+00
101,1,nan,nan,1.829075e-05,nan,2.381667e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.650747e-01,4.901961e-04,0.000000e+00
101,2,nan,nan,1.975968e-05,nan,2.388717e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.461087e-01,4.901961e-04,0.000000e+00
102,0,nan,nan,1.563310e-05,nan,2.428344e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.944429e-01,4.854369e-04,0.000000e+00
102,1,nan,nan,1.753077e-05,nan,2.381668e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.576701e-01,4.854369e-04,0.000000e+00
102,2,nan,nan,1.893949e-05,nan,2.388718e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.385150e-01,4.854369e-04,0.000000e+00
103,0,nan,nan,1.525803e-05,nan,2.428344e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.957046e-01,4.807692e-04,0.000000e+00
103,1,nan,nan,1.689101e-05,nan,2.381669e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.636953e-01,4.807692e-04,0.000000e+00
103,2,nan,nan,1.824608e-05,nan,2.388719e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.440816e-01,4.807692e-04,0.000000e+00
104,0,nan,nan,1.503122e-05,nan,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.972303e-01,4.761905e-04,0.000000e+00
104,1,nan,nan,1.690097e-05,nan,2.381670e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.684948e-01,4.761905e-04,0.000000e+00
104,2,nan,nan,1.830527e-05,nan,2.388720e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.485546e-01,4.761905e-04,0.000000e+00
105,0,7.362158e-02,4.910826e-03,1.470837e-05,7.425712e-02,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.960493e-01,4.716981e-04,0.000000e+00
105,1,1.133830e-01,2.795447e-03,1.618894e-05,1.147699e-01,2.381671e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.632975e-01,4.716981e-04,0.000000e+00
105,2,1.149905e-01,2.637825e-03,1.753144e-05,1.163777e-01,2.388721e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.430983e-01,4.716981e-04,0.000000e+00
106,0,nan,nan,1.444997e-05,nan,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.969190e-01,4.672897e-04,0.000000e+00
106,1,nan,nan,1.620650e-05,nan,2.381672e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.697641e-01,4.672897e-04,0.000000e+00
106,2,nan,nan,1.753415e-05,nan,2.388722e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.491063e-01,4.672897e-04,0.000000e+00
107,0,nan,nan,1.424973e-05,nan,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.966577e-01,4.629630e-04,0.000000e+00
107,1,nan,nan,1.621155e-05,nan,2.381673e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.645046e-01,4.629630e-04,0.000000e+00
107,2,nan,nan,1.748185e-05,nan,2.388723e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.444768e-01,4.629630e-04,0.000000e+00
108,0,nan,nan,1.388367e-05,nan,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.953320e-01,4.587156e-04,0.000000e+00
108,1,nan,nan,1.540934e-05,nan,2.381674e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.595927e-01,4.587156e-04,0.000000e+00
108,2,nan,nan,1.661695e-05,nan,2.388724e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.407297e-01,4.587156e-04,0.000000e+00
109,0,nan,nan,1.368519e-05,nan,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.976325e-01,4.545455e-04,0.000000e+00
109,1,nan,nan,1.531182e-05,nan,2.381675e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.681642e-01,4.545455e-04,0.000000e+00
109,2,nan,nan,1.658324e-05,nan,2.388725e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.486757e-01,4.545455e-04,0.000000e+00
110,0,7.364853e-02,4.912620e-03,1.348826e-05,7.425523e-02,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.965331e-01,4.504505e-04,0.000000e+00
110,1,1.134379e-01,2.796799e-03,1.524299e-05,1.147622e-01,2.381676e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.650314e-01,4.504505e-04,0.000000e+00
110,2,1.150457e-01,2.639090e-03,1.652122e-05,1.163699e-01,2.388726e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.447116e-01,4.504505e-04,0.000000e+00
