k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
5,0,7.146088e-01,4.882900e-02,4.776039e-01,7.044009e-01,2.622989e+01,2.000000e+00,1.200000e+01,1.332347e+00,nan,2.304667e-03,8.333334e-03,2.000000e+00
5,1,2.641717e-01,6.640440e-03,2.052027e-01,4.695699e-01,2.155803e+01,2.000000e+00,1.200000e+01,8.491803e-01,nan,6.079425e-03,8.333334e-03,2.000000e+00
5,2,3.799139e-01,8.861775e-03,2.441118e-01,4.936414e-01,2.164067e+01,2.000000e+00,1.200000e+01,8.654296e-01,nan,4.133422e-03,8.333334e-03,2.000000e+00
6,0,nan,nan,4.068818e-01,nan,2.618869e+01,2.000000e+00,1.400000e+01,1.265348e+00,nan,2.136515e-03,7.142857e-03,2.000000e+00
6,1,nan,nan,1.924495e-01,nan,2.168851e+01,2.000000e+00,1.400000e+01,8.787366e-01,nan,4.972684e-03,7.142857e-03,2.000000e+00
6,2,nan,nan,1.951388e-01,nan,2.180768e+01,2.000000e+00,1.400000e+01,8.564093e-01,nan,4.180085e-03,7.142857e-03,2.000000e+00
7,0,nan,nan,3.403058e-01,nan,2.618674e+01,2.000000e+00,1.600000e+01,1.224345e+00,nan,1.920091e-03,6.250000e-03,2.000000e+00
7,1,nan,nan,1.784288e-01,nan,2.180465e+01,2.000000e+00,1.600000e+01,9.112943e-01,nan,4.059506e-03,6.250000e-03,2.000000e+00
7,2,nan,nan,1.784904e-01,nan,2.194275e+01,2.000000e+00,1.600000e+01,8.753611e-01,nan,4.003561e-03,6.250000e-03,2.000000e+00
8,0,nan,nan,2.939808e-01,nan,2.620863e+01,2.000000e+00,1.800000e+01,1.190186e+00,nan,1.813910e-03,5.555556e-03,2.000000e+00
8,1,nan,nan,1.662983e-01,nan,2.190805e+01,2.000000e+00,1.800000e+01,9.453411e-01,nan,3.459553e-03,5.555556e-03,2.000000e+00
8,2,nan,nan,1.788645e-01,nan,2.205283e+01,2.000000e+00,1.800000e+01,9.236534e-01,nan,3.458360e-03,5.555556e-03,2.000000e+00
9,0,nan,nan,2.550888e-01,nan,2.624450e+01,2.000000e+00,2.000000e+01,1.165062e+00,nan,1.700791e-03,5.000000e-03,2.000000e+00
9,1,nan,nan,1.555287e-01,nan,2.200010e+01,2.000000e+00,2.000000e+01,9.800720e-01,nan,3.006646e-03,5.000000e-03,2.000000e+00
9,2,nan,nan,1.655318e-01,nan,2.214948e+01,2.000000e+00,2.000000e+01,9.749037e-01,nan,2.795412e-03,5.000000e-03,2.000000e+00
10,0,4.164309e-01,2.827655e-02,2.236909e-01,4.310801e-01,2.629046e+01,2.000000e+00,2.200000e+01,1.145625e+00,nan,1.619919e-03,4.545454e-03,2.000000e+00
10,1,1.507953e-01,3.765243e-03,1.425816e-01,2.839891e-01,2.208395e+01,2.000000e+00,2.200000e+01,1.011496e+00,nan,2.656893e-03,4.545454e-03,2.000000e+00
10,2,1.600155e-01,3.710559e-03,1.508809e-01,2.987240e-01,2.223649e+01,2.000000e+00,2.200000e+01,1.021413e+00,nan,2.496337e-03,4.545454e-03,2.000000e+00
11,0,nan,nan,2.014574e-01,nan,2.634081e+01,2.000000e+00,2.400000e+01,1.128014e+00,nan,1.552241e-03,4.166667e-03,2.000000e+00
11,1,nan,nan,1.239587e-01,nan,2.216690e+01,2.000000e+00,2.400000e+01,1.029760e+00,nan,2.435254e-03,4.166667e-03,2.000000e+00
11,2,nan,nan,1.300497e-01,nan,2.232148e+01,2.000000e+00,2.400000e+01,1.046197e+00,nan,2.301301e-03,4.166667e-03,2.000000e+00
12,0,nan,nan,1.835213e-01,nan,2.638856e+01,2.000000e+00,2.600000e+01,1.115451e+00,nan,1.468589e-03,3.846154e-03,2.000000e+00
12,1,nan,nan,1.108293e-01,nan,2.225533e+01,2.000000e+00,2.600000e+01,1.028792e+00,nan,2.386746e-03,3.846154e-03,2.000000e+00
12,2,nan,nan,1.165679e-01,nan,2.240990e+01,2.000000e+00,2.600000e+01,1.043158e+00,nan,2.274961e-03,3.846154e-03,2.000000e+00
13,0,nan,nan,1.661566e-01,nan,2.642928e+01,2.000000e+00,2.800000e+01,1.106490e+00,nan,1.390040e-03,3.571429e-03,2.000000e+00
13,1,nan,nan,1.081767e-01,nan,2.234756e+01,2.000000e+00,2.800000e+01,1.015753e+00,nan,2.301757e-03,3.571429e-03,2.000000e+00
13,2,nan,nan,1.123652e-01,nan,2.249957e+01,2.000000e+00,2.800000e+01,1.025802e+00,nan,2.188441e-03,3.571429e-03,2.000000e+00
14,0,nan,nan,1.494529e-01,nan,2.646285e+01,2.000000e+00,3.000000e+01,1.098845e+00,nan,1.337426e-03,3.333333e-03,2.000000e+00
14,1,nan,nan,1.039150e-01,nan,2.243806e+01,2.000000e+00,3.000000e+01,1.001456e+00,nan,2.054253e-03,3.333333e-03,2.000000e+00
14,2,nan,nan,1.063740e-01,nan,2.258590e+01,2.000000e+00,3.000000e+01,1.008459e+00,nan,1.977679e-03,3.333333e-03,2.000000e+00
15,0,2.938659e-01,1.988248e-02,1.357289e-01,3.066459e-01,2.649020e+01,2.000000e+00,3.200000e+01,1.091413e+00,nan,1.306850e-03,3.125000e-03,2.000000e+00
15,1,1.113200e-01,2.768560e-03,9.587449e-02,2.107650e-01,2.252254e+01,2.000000e+00,3.200000e+01,9.923786e-01,nan,1.879541e-03,3.125000e-03,2.000000e+00
15,2,1.124385e-01,2.597608e-03,9.800111e-02,2.138350e-01,2.266619e+01,2.000000e+00,3.200000e+01,9.970794e-01,nan,1.836092e-03,3.125000e-03,2.000000e+00
16,0,nan,nan,1.243611e-01,nan,2.651214e+01,2.000000e+00,3.400000e+01,1.084871e+00,nan,1.274676e-03,2.941177e-03,2.000000e+00
16,1,nan,nan,8.872461e-02,nan,2.259929e+01,2.000000e+00,3.400000e+01,9.897363e-01,nan,1.804551e-03,2.941177e-03,2.000000e+00
16,2,nan,nan,9.068720e-02,nan,2.273988e+01,2.000000e+00,3.400000e+01,9.924439e-01,nan,1.765392e-03,2.941177e-03,2.000000e+00
17,0,nan,nan,1.126392e-01,nan,2.653054e+01,2.000000e+00,3.600000e+01,1.080858e+00,nan,1.240911e-03,2.777778e-03,2.000000e+00
17,1,nan,nan,8.419711e-02,nan,2.266852e+01,2.000000e+00,3.600000e+01,9.924485e-01,nan,1.739326e-03,2.777778e-03,2.000000e+00
17,2,nan,nan,8.514835e-02,nan,2.280763e+01,2.000000e+00,3.600000e+01,9.929265e-01,nan,1.701684e-03,2.777778e-03,2.000000e+00
18,0,nan,nan,1.014602e-01,nan,2.654757e+01,2.000000e+00,3.800000e+01,1.076575e+00,nan,1.229627e-03,2.631579e-03,2.000000e+00
18,1,nan,nan,8.075302e-02,nan,2.273182e+01,2.000000e+00,3.800000e+01,9.977108e-01,nan,1.644999e-03,2.631579e-03,2.000000e+00
18,2,nan,nan,8.079713e-02,nan,2.287045e+01,2.000000e+00,3.800000e+01,9.960974e-01,nan,1.626622e-03,2.631579e-03,2.000000e+00
19,0,nan,nan,9.387349e-02,nan,2.656375e+01,2.000000e+00,4.000000e+01,1.070611e+00,nan,1.232010e-03,2.500000e-03,2.000000e+00
19,1,nan,nan,7.707433e-02,nan,2.279151e+01,2.000000e+00,4.000000e+01,1.002674e+00,nan,1.547930e-03,2.500000e-03,2.000000e+00
19,2,nan,nan,7.693077e-02,nan,2.292938e+01,2.000000e+00,4.000000e+01,9.999262e-01,nan,1.547085e-03,2.500000e-03,2.000000e+00
20,0,2.337217e-01,1.577841e-02,8.909002e-02,2.423264e-01,2.657820e+01,2.000000e+00,4.200000e+01,1.064334e+00,nan,1.207782e-03,2.380952e-03,2.000000e+00
20,1,8.691990e-02,2.156145e-03,7.321784e-02,1.657326e-01,2.284962e+01,2.000000e+00,4.200000e+01,1.005467e+00,nan,1.471031e-03,2.380952e-03,2.000000e+00
20,2,8.661292e-02,1.996147e-03,7.324743e-02,1.658657e-01,2.298536e+01,2.000000e+00,4.200000e+01,1.003052e+00,nan,1.473776e-03,2.380952e-03,2.000000e+00
21,0,nan,nan,8.455410e-02,nan,2.659012e+01,2.000000e+00,4.400000e+01,1.059716e+00,nan,1.159566e-03,2.272727e-03,2.000000e+00
21,1,nan,nan,6.994162e-02,nan,2.290722e+01,2.000000e+00,4.400000e+01,1.005652e+00,nan,1.410937e-03,2.272727e-03,2.000000e+00
21,2,nan,nan,6.982683e-02,nan,2.303920e+01,2.000000e+00,4.400000e+01,1.004792e+00,nan,1.410367e-03,2.272727e-03,2.000000e+00
22,0,nan,nan,7.941642e-02,nan,2.659906e+01,2.000000e+00,4.600000e+01,1.056680e+00,nan,1.117840e-03,2.173913e-03,2.000000e+00
22,1,nan,nan,6.736186e-02,nan,2.296419e+01,2.000000e+00,4.600000e+01,1.003942e+00,nan,1.351384e-03,2.173913e-03,2.000000e+00
22,2,nan,nan,6.675449e-02,nan,2.309141e+01,2.000000e+00,4.600000e+01,1.005082e+00,nan,1.353605e-03,2.173913e-03,2.000000e+00
23,0,nan,nan,7.399314e-02,nan,2.660491e+01,2.000000e+00,4.800000e+01,1.053958e+00,nan,1.093043e-03,2.083333e-03,2.000000e+00
23,1,nan,nan,6.502313e-02,nan,2.301979e+01,2.000000e+00,4.800000e+01,1.001597e+00,nan,1.288646e-03,2.083333e-03,2.000000e+00
23,2,nan,nan,6.404477e-02,nan,2.314208e+01,2.000000e+00,4.800000e+01,1.004229e+00,nan,1.300370e-03,2.083333e-03,2.000000e+00
24,0,nan,nan,6.892421e-02,nan,2.660764e+01,2.000000e+00,5.000000e+01,1.050768e+00,nan,1.081181e-03,2.000000e-03,2.000000e+00
24,1,nan,nan,6.266981e-02,nan,2.307320e+01,2.000000e+00,5.000000e+01,9.996455e-01,nan,1.230331e-03,2.000000e-03,2.000000e+00
24,2,nan,nan,6.162188e-02,nan,2.319111e+01,2.000000e+00,5.000000e+01,1.002837e+00,nan,1.249126e-03,2.000000e-03,2.000000e+00
25,0,1.852373e-01,1.248790e-02,6.408712e-02,1.894263e-01,2.660756e+01,2.000000e+00,5.200000e+01,1.048192e+00,nan,1.073128e-03,1.923077e-03,2.000000e+00
25,1,7.164415e-02,1.774023e-03,6.042476e-02,1.371748e-01,2.312390e+01,2.000000e+00,5.200000e+01,9.985654e-01,nan,1.180225e-03,1.923077e-03,2.000000e+00
25,2,7.027469e-02,1.616925e-03,5.932589e-02,1.349922e-01,2.323843e+01,2.000000e+00,5.200000e+01,1.001454e+00,nan,1.200296e-03,1.923077e-03,2.000000e+00
26,0,nan,nan,5.943020e-02,nan,2.660506e+01,2.000000e+00,5.400000e+01,1.045639e+00,nan,1.070217e-03,1.851852e-03,2.000000e+00
26,1,nan,nan,5.837205e-02,nan,2.317176e+01,2.000000e+00,5.400000e+01,9.985223e-01,nan,1.135083e-03,1.851852e-03,2.000000e+00
26,2,nan,nan,5.716196e-02,nan,2.328393e+01,2.000000e+00,5.400000e+01,1.000307e+00,nan,1.156107e-03,1.851852e-03,2.000000e+00
27,0,nan,nan,5.597074e-02,nan,2.660049e+01,2.000000e+00,5.600000e+01,1.042633e+00,nan,1.073116e-03,1.785714e-03,2.000000e+00
27,1,nan,nan,5.647435e-02,nan,2.321706e+01,2.000000e+00,5.600000e+01,9.991648e-01,nan,1.092569e-03,1.785714e-03,2.000000e+00
27,2,nan,nan,5.515058e-02,nan,2.332747e+01,2.000000e+00,5.600000e+01,9.995413e-01,nan,1.115698e-03,1.785714e-03,2.000000e+00
28,0,nan,nan,5.318210e-02,nan,2.659405e+01,2.000000e+00,5.800000e+01,1.039731e+00,nan,1.062216e-03,1.724138e-03,2.000000e+00
28,1,nan,nan,5.471488e-02,nan,2.326028e+01,2.000000e+00,5.800000e+01,1.000057e+00,nan,1.052744e-03,1.724138e-03,2.000000e+00
28,2,nan,nan,5.326533e-02,nan,2.336901e+01,2.000000e+00,5.800000e+01,9.993179e-01,nan,1.078013e-03,1.724138e-03,2.000000e+00
29,0,nan,nan,4.969694e-02,nan,2.658610e+01,2.000000e+00,6.000000e+01,1.038246e+00,nan,1.044629e-03,1.666667e-03,2.000000e+00
29,1,nan,nan,5.304000e-02,nan,2.330194e+01,2.000000e+00,6.000000e+01,1.000765e+00,nan,1.015365e-03,1.666667e-03,2.000000e+00
29,2,nan,nan,5.147244e-02,nan,2.340854e+01,2.000000e+00,6.000000e+01,9.995236e-01,nan,1.042997e-03,1.666667e-03,2.000000e+00
30,0,1.531656e-01,1.031656e-02,4.580542e-02,1.562542e-01,2.657719e+01,2.000000e+00,6.200000e+01,1.036896e+00,nan,1.046928e-03,1.612903e-03,2.000000e+00
30,1,6.092321e-02,1.506571e-03,5.146349e-02,1.168769e-01,2.334239e+01,2.000000e+00,6.200000e+01,1.001064e+00,nan,9.809416e-04,1.612903e-03,2.000000e+00
30,2,5.903552e-02,1.356691e-03,4.976499e-02,1.133822e-01,2.344620e+01,2.000000e+00,6.200000e+01,9.999802e-01,nan,1.010815e-03,1.612903e-03,2.000000e+00
31,0,nan,nan,4.293647e-02,nan,2.656784e+01,2.000000e+00,6.400000e+01,1.034200e+00,nan,1.065990e-03,1.562500e-03,2.000000e+00
31,1,nan,nan,4.998522e-02,nan,2.338174e+01,2.000000e+00,6.400000e+01,1.001033e+00,nan,9.487915e-04,1.562500e-03,2.000000e+00
31,2,nan,nan,4.813056e-02,nan,2.348222e+01,2.000000e+00,6.400000e+01,1.000409e+00,nan,9.811742e-04,1.562500e-03,2.000000e+00
32,0,nan,nan,4.178553e-02,nan,2.655834e+01,2.000000e+00,6.600000e+01,1.030787e+00,nan,1.069340e-03,1.515151e-03,2.000000e+00
32,1,nan,nan,4.857574e-02,nan,2.341997e+01,2.000000e+00,6.600000e+01,1.000768e+00,nan,9.185451e-04,1.515151e-03,2.000000e+00
32,2,nan,nan,4.661976e-02,nan,2.351683e+01,2.000000e+00,6.600000e+01,1.000667e+00,nan,9.539403e-04,1.515151e-03,2.000000e+00
33,0,nan,nan,4.163090e-02,nan,2.654863e+01,2.000000e+00,6.800000e+01,1.027490e+00,nan,1.035110e-03,1.470588e-03,2.000000e+00
33,1,nan,nan,4.725651e-02,nan,2.345703e+01,2.000000e+00,6.800000e+01,1.000515e+00,nan,8.904155e-04,1.470588e-03,2.000000e+00
33,2,nan,nan,4.524345e-02,nan,2.355019e+01,2.000000e+00,6.800000e+01,1.000787e+00,nan,9.277738e-04,1.470588e-03,2.000000e+00
34,0,nan,nan,4.100472e-02,nan,2.653855e+01,2.000000e+00,7.000000e+01,1.025106e+00,nan,9.804334e-04,1.428571e-03,2.000000e+00
34,1,nan,nan,4.599501e-02,nan,2.349285e+01,2.000000e+00,7.000000e+01,1.000383e+00,nan,8.637186e-04,1.428571e-03,2.000000e+00
34,2,nan,nan,4.393002e-02,nan,2.358244e+01,2.000000e+00,7.000000e+01,1.000833e+00,nan,9.021490e-04,1.428571e-03,2.000000e+00
35,0,1.158064e-01,7.795438e-03,3.893323e-02,1.182604e-01,2.652816e+01,2.000000e+00,7.200000e+01,1.024128e+00,nan,9.408733e-04,1.388889e-03,2.000000e+00
35,1,5.316031e-02,1.313269e-03,4.479711e-02,1.019464e-01,2.352742e+01,2.000000e+00,7.200000e+01,1.000304e+00,nan,8.387920e-04,1.388889e-03,2.000000e+00
35,2,5.058482e-02,1.161424e-03,4.267281e-02,9.718793e-02,2.361366e+01,2.000000e+00,7.200000e+01,1.000845e+00,nan,8.782206e-04,1.388889e-03,2.000000e+00
36,0,nan,nan,3.545965e-02,nan,2.651782e+01,2.000000e+00,7.400000e+01,1.024060e+00,nan,9.380933e-04,1.351351e-03,2.000000e+00
36,1,nan,nan,4.368208e-02,nan,2.356077e+01,2.000000e+00,7.400000e+01,1.000288e+00,nan,8.152983e-04,1.351351e-03,2.000000e+00
36,2,nan,nan,4.147935e-02,nan,2.364396e+01,2.000000e+00,7.400000e+01,1.000834e+00,nan,8.558847e-04,1.351351e-03,2.000000e+00
37,0,nan,nan,3.167426e-02,nan,2.650794e+01,2.000000e+00,7.600000e+01,1.023903e+00,nan,9.764914e-04,1.315790e-03,2.000000e+00
37,1,nan,nan,4.264782e-02,nan,2.359300e+01,2.000000e+00,7.600000e+01,1.000274e+00,nan,7.926829e-04,1.315790e-03,2.000000e+00
37,2,nan,nan,4.032007e-02,nan,2.367335e+01,2.000000e+00,7.600000e+01,1.000815e+00,nan,8.347779e-04,1.315790e-03,2.000000e+00
38,0,nan,nan,2.897708e-02,nan,2.649887e+01,2.000000e+00,7.800000e+01,1.022898e+00,nan,1.037849e-03,1.282051e-03,2.000000e+00
38,1,nan,nan,4.166892e-02,nan,2.362418e+01,2.000000e+00,7.800000e+01,1.000251e+00,nan,7.708041e-04,1.282051e-03,2.000000e+00
38,2,nan,nan,3.920621e-02,nan,2.370184e+01,2.000000e+00,7.800000e+01,1.000716e+00,nan,8.153039e-04,1.282051e-03,2.000000e+00
39,0,nan,nan,2.814835e-02,nan,2.649071e+01,2.000000e+00,8.000000e+01,1.020791e+00,nan,1.078438e-03,1.250000e-03,2.000000e+00
39,1,nan,nan,4.072521e-02,nan,2.365432e+01,2.000000e+00,8.000000e+01,1.000240e+00,nan,7.499594e-04,1.250000e-03,2.000000e+00
39,2,nan,nan,3.818226e-02,nan,2.372944e+01,2.000000e+00,8.000000e+01,1.000555e+00,nan,7.970675e-04,1.250000e-03,2.000000e+00
40,0,9.613570e-02,6.468188e-03,2.869451e-02,9.837659e-02,2.648338e+01,2.000000e+00,8.200000e+01,1.018043e+00,nan,1.056694e-03,1.219512e-03,2.000000e+00
40,1,4.731906e-02,1.168015e-03,3.982282e-02,9.068374e-02,2.368345e+01,2.000000e+00,8.200000e+01,1.000195e+00,nan,7.303634e-04,1.219512e-03,2.000000e+00
40,2,4.403252e-02,1.010254e-03,3.720102e-02,8.477240e-02,2.375617e+01,2.000000e+00,8.200000e+01,1.000405e+00,nan,7.790058e-04,1.219512e-03,2.000000e+00
41,0,nan,nan,2.933896e-02,nan,2.647674e+01,2.000000e+00,8.400000e+01,1.015720e+00,nan,9.878082e-04,1.190476e-03,2.000000e+00
41,1,nan,nan,3.896362e-02,nan,2.371157e+01,2.000000e+00,8.400000e+01,1.000147e+00,nan,7.117696e-04,1.190476e-03,2.000000e+00
41,2,nan,nan,3.626584e-02,nan,2.378200e+01,2.000000e+00,8.400000e+01,1.000341e+00,nan,7.619326e-04,1.190476e-03,2.000000e+00
42,0,nan,nan,2.901117e-02,nan,2.647068e+01,2.000000e+00,8.600000e+01,1.014523e+00,nan,9.216974e-04,1.162791e-03,2.000000e+00
42,1,nan,nan,3.813813e-02,nan,2.373867e+01,2.000000e+00,8.600000e+01,1.000148e+00,nan,6.940229e-04,1.162791e-03,2.000000e+00
42,2,nan,nan,3.536517e-02,nan,2.380698e+01,2.000000e+00,8.600000e+01,1.000355e+00,nan,7.456507e-04,1.162791e-03,2.000000e+00
43,0,nan,nan,2.735392e-02,nan,2.646522e+01,2.000000e+00,8.800000e+01,1.014317e+00,nan,8.902241e-04,1.136364e-03,2.000000e+00
43,1,nan,nan,3.732406e-02,nan,2.376477e+01,2.000000e+00,8.800000e+01,1.000190e+00,nan,6.771819e-04,1.136364e-03,2.000000e+00
43,2,nan,nan,3.452067e-02,nan,2.383114e+01,2.000000e+00,8.800000e+01,1.000378e+00,nan,7.302792e-04,1.136364e-03,2.000000e+00
44,0,nan,nan,2.473768e-02,nan,2.646052e+01,2.000000e+00,9.000000e+01,1.014621e+00,nan,9.026625e-04,1.111111e-03,2.000000e+00
44,1,nan,nan,3.652072e-02,nan,2.378987e+01,2.000000e+00,9.000000e+01,1.000242e+00,nan,6.615400e-04,1.111111e-03,2.000000e+00
44,2,nan,nan,3.373625e-02,nan,2.385448e+01,2.000000e+00,9.000000e+01,1.000407e+00,nan,7.152629e-04,1.111111e-03,2.000000e+00
45,0,8.290917e-02,5.576338e-03,2.197426e-02,8.409099e-02,2.645700e+01,2.000000e+00,9.200000e+01,1.014793e+00,nan,9.552022e-04,1.086956e-03,2.000000e+00
45,1,4.236628e-02,1.045054e-03,3.575677e-02,8.117479e-02,2.381403e+01,2.000000e+00,9.200000e+01,1.000329e+00,nan,6.470160e-04,1.086956e-03,2.000000e+00
45,2,3.937282e-02,9.028161e-04,3.299018e-02,7.563202e-02,2.387704e+01,2.000000e+00,9.200000e+01,1.000416e+00,nan,7.004184e-04,1.086956e-03,2.000000e+00
46,0,nan,nan,2.007397e-02,nan,2.645509e+01,2.000000e+00,9.400000e+01,1.014397e+00,nan,1.030054e-03,1.063830e-03,2.000000e+00
46,1,nan,nan,3.502472e-02,nan,2.383739e+01,2.000000e+00,9.400000e+01,1.000381e+00,nan,6.330180e-04,1.063830e-03,2.000000e+00
46,2,nan,nan,3.229719e-02,nan,2.389885e+01,2.000000e+00,9.400000e+01,1.000401e+00,nan,6.861034e-04,1.063830e-03,2.000000e+00
47,0,nan,nan,1.961926e-02,nan,2.645464e+01,2.000000e+00,9.600000e+01,1.013391e+00,nan,1.081071e-03,1.041667e-03,2.000000e+00
47,1,nan,nan,3.430745e-02,nan,2.386003e+01,2.000000e+00,9.600000e+01,1.000418e+00,nan,6.196022e-04,1.041667e-03,2.000000e+00
47,2,nan,nan,3.164716e-02,nan,2.391998e+01,2.000000e+00,9.600000e+01,1.000381e+00,nan,6.719280e-04,1.041667e-03,2.000000e+00
48,0,nan,nan,2.006810e-02,nan,2.645519e+01,2.000000e+00,9.800000e+01,1.012127e+00,nan,1.061439e-03,1.020408e-03,2.000000e+00
48,1,nan,nan,3.360538e-02,nan,2.388200e+01,2.000000e+00,9.800000e+01,1.000402e+00,nan,6.070009e-04,1.020408e-03,2.000000e+00
48,2,nan,nan,3.102354e-02,nan,2.394048e+01,2.000000e+00,9.800000e+01,1.000337e+00,nan,6.580261e-04,1.020408e-03,2.000000e+00
49,0,nan,nan,2.051204e-02,nan,2.645623e+01,2.000000e+00,1.000000e+02,1.010852e+00,nan,9.966065e-04,1.000000e-03,2.000000e+00
49,1,nan,nan,3.294576e-02,nan,2.390331e+01,2.000000e+00,1.000000e+02,1.000322e+00,nan,5.951428e-04,1.000000e-03,2.000000e+00
49,2,nan,nan,3.040806e-02,nan,2.396037e+01,2.000000e+00,1.000000e+02,1.000351e+00,nan,6.446717e-04,1.000000e-03,2.000000e+00
50,0,6.843510e-02,4.601831e-03,2.031206e-02,6.959409e-02,2.645743e+01,2.000000e+00,1.020000e+02,1.010047e+00,nan,9.371755e-04,9.803922e-04,2.000000e+00
50,1,3.830472e-02,9.443248e-04,3.231687e-02,7.347211e-02,2.392393e+01,2.000000e+00,1.020000e+02,1.000272e+00,nan,5.834856e-04,9.803922e-04,2.000000e+00
50,2,3.556290e-02,8.150555e-04,2.979788e-02,6.827216e-02,2.397968e+01,2.000000e+00,1.020000e+02,1.000353e+00,nan,6.321802e-04,9.803922e-04,2.000000e+00
51,0,nan,nan,1.928979e-02,nan,2.645860e+01,2.000000e+00,1.040000e+02,1.009886e+00,nan,9.103521e-04,9.615385e-04,2.000000e+00
51,1,nan,nan,3.170075e-02,nan,2.394385e+01,2.000000e+00,1.040000e+02,1.000252e+00,nan,5.721818e-04,9.615385e-04,2.000000e+00
51,2,nan,nan,2.922117e-02,nan,2.399842e+01,2.000000e+00,1.040000e+02,1.000345e+00,nan,6.205516e-04,9.615385e-04,2.000000e+00
52,0,nan,nan,1.765029e-02,nan,2.645971e+01,2.000000e+00,1.060000e+02,1.010064e+00,nan,9.227643e-04,9.433962e-04,2.000000e+00
52,1,nan,nan,3.110539e-02,nan,2.396310e+01,2.000000e+00,1.060000e+02,1.000222e+00,nan,5.614986e-04,9.433962e-04,2.000000e+00
52,2,nan,nan,2.867967e-02,nan,2.401661e+01,2.000000e+00,1.060000e+02,1.000326e+00,nan,6.091449e-04,9.433962e-04,2.000000e+00
53,0,nan,nan,1.588930e-02,nan,2.646074e+01,2.000000e+00,1.080000e+02,1.010242e+00,nan,9.714727e-04,9.259259e-04,2.000000e+00
53,1,nan,nan,3.054407e-02,nan,2.398172e+01,2.000000e+00,1.080000e+02,1.000208e+00,nan,5.512477e-04,9.259259e-04,2.000000e+00
53,2,nan,nan,2.816977e-02,nan,2.403426e+01,2.000000e+00,1.080000e+02,1.000309e+00,nan,5.978721e-04,9.259259e-04,2.000000e+00
54,0,nan,nan,1.459706e-02,nan,2.646169e+01,2.000000e+00,1.100000e+02,1.010138e+00,nan,1.040255e-03,9.090909e-04,2.000000e+00
54,1,nan,nan,3.001710e-02,nan,2.399973e+01,2.000000e+00,1.100000e+02,1.000200e+00,nan,5.411500e-04,9.090909e-04,2.000000e+00
54,2,nan,nan,2.766413e-02,nan,2.405140e+01,2.000000e+00,1.100000e+02,1.000328e+00,nan,5.867611e-04,9.090909e-04,2.000000e+00
55,0,6.198648e-02,4.167622e-03,1.410008e-02,6.303893e-02,2.646257e+01,2.000000e+00,1.120000e+02,1.009668e+00,nan,1.092267e-03,8.928571e-04,2.000000e+00
