k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
55,1,2.596080e-02,6.378044e-04,2.154769e-02,4.954220e-02,2.420595e+01,2.000000e+00,1.120000e+02,1.001364e+00,nan,7.271081e-04,8.928571e-04,2.000000e+00
55,2,2.519212e-02,5.760122e-04,2.122162e-02,4.844845e-02,2.444563e+01,2.000000e+00,1.120000e+02,9.999849e-01,nan,7.374823e-04,8.928571e-04,2.000000e+00
56,0,nan,nan,1.136886e-02,nan,2.444020e+01,2.000000e+00,1.140000e+02,1.002601e+00,nan,1.311228e-03,8.771930e-04,2.000000e+00
56,1,nan,nan,2.123051e-02,nan,2.420971e+01,2.000000e+00,1.140000e+02,1.000992e+00,nan,7.141996e-04,8.771930e-04,2.000000e+00
56,2,nan,nan,2.083366e-02,nan,2.445154e+01,2.000000e+00,1.140000e+02,9.995638e-01,nan,7.251732e-04,8.771930e-04,2.000000e+00
57,0,nan,nan,1.102861e-02,nan,2.444229e+01,2.000000e+00,1.160000e+02,1.002475e+00,nan,1.307366e-03,8.620690e-04,2.000000e+00
57,1,nan,nan,2.093222e-02,nan,2.421360e+01,2.000000e+00,1.160000e+02,1.000461e+00,nan,7.000897e-04,8.620690e-04,2.000000e+00
57,2,nan,nan,2.045328e-02,nan,2.445688e+01,2.000000e+00,1.160000e+02,9.993467e-01,nan,7.134251e-04,8.620690e-04,2.000000e+00
58,0,nan,nan,1.071104e-02,nan,2.444411e+01,2.000000e+00,1.180000e+02,1.002333e+00,nan,1.302402e-03,8.474576e-04,2.000000e+00
58,1,nan,nan,2.061074e-02,nan,2.421732e+01,2.000000e+00,1.180000e+02,9.999260e-01,nan,6.862000e-04,8.474576e-04,2.000000e+00
58,2,nan,nan,2.009149e-02,nan,2.446165e+01,2.000000e+00,1.180000e+02,9.993305e-01,nan,7.022684e-04,8.474576e-04,2.000000e+00
59,0,nan,nan,1.039739e-02,nan,2.444570e+01,2.000000e+00,1.200000e+02,1.002231e+00,nan,1.296689e-03,8.333334e-04,2.000000e+00
59,1,nan,nan,2.026741e-02,nan,2.422055e+01,2.000000e+00,1.200000e+02,9.995207e-01,nan,6.738666e-04,8.333334e-04,2.000000e+00
59,2,nan,nan,1.975337e-02,nan,2.446588e+01,2.000000e+00,1.200000e+02,9.994951e-01,nan,6.912823e-04,8.333334e-04,2.000000e+00
60,0,1.618118e-02,1.072142e-03,1.007487e-02,2.458853e-02,2.444710e+01,2.000000e+00,1.220000e+02,1.002156e+00,nan,1.292367e-03,8.196721e-04,2.000000e+00
60,1,2.384473e-02,5.856521e-04,1.992935e-02,4.567664e-02,2.422312e+01,2.000000e+00,1.220000e+02,9.993120e-01,nan,6.629977e-04,8.196721e-04,2.000000e+00
60,2,2.310732e-02,5.282111e-04,1.942738e-02,4.438322e-02,2.446968e+01,2.000000e+00,1.220000e+02,9.997773e-01,nan,6.802510e-04,8.196721e-04,2.000000e+00
61,0,nan,nan,9.766433e-03,nan,2.444836e+01,2.000000e+00,1.240000e+02,1.002068e+00,nan,1.291063e-03,8.064516e-04,2.000000e+00
61,1,nan,nan,1.960804e-02,nan,2.422498e+01,2.000000e+00,1.240000e+02,9.993386e-01,nan,6.526697e-04,8.064516e-04,2.000000e+00
61,2,nan,nan,1.910472e-02,nan,2.447316e+01,2.000000e+00,1.240000e+02,1.000111e+00,nan,6.695337e-04,8.064516e-04,2.000000e+00
62,0,nan,nan,9.484409e-03,nan,2.444948e+01,2.000000e+00,1.260000e+02,1.001962e+00,nan,1.289891e-03,7.936508e-04,2.000000e+00
62,1,nan,nan,1.931301e-02,nan,2.422618e+01,2.000000e+00,1.260000e+02,9.995390e-01,nan,6.424727e-04,7.936508e-04,2.000000e+00
62,2,nan,nan,1.878161e-02,nan,2.447644e+01,2.000000e+00,1.260000e+02,1.000442e+00,nan,6.593990e-04,7.936508e-04,2.000000e+00
63,0,nan,nan,9.203084e-03,nan,2.445049e+01,2.000000e+00,1.280000e+02,1.001873e+00,nan,1.287063e-03,7.812500e-04,2.000000e+00
63,1,nan,nan,1.904484e-02,nan,2.422692e+01,2.000000e+00,1.280000e+02,9.998347e-01,nan,6.320626e-04,7.812500e-04,2.000000e+00
63,2,nan,nan,1.846153e-02,nan,2.447963e+01,2.000000e+00,1.280000e+02,1.000710e+00,nan,6.499460e-04,7.812500e-04,2.000000e+00
64,0,nan,nan,8.914197e-03,nan,2.445144e+01,2.000000e+00,1.300000e+02,1.001817e+00,nan,1.285908e-03,7.692308e-04,2.000000e+00
64,1,nan,nan,1.877443e-02,nan,2.422741e+01,2.000000e+00,1.300000e+02,1.000154e+00,nan,6.213923e-04,7.692308e-04,2.000000e+00
64,2,nan,nan,1.815145e-02,nan,2.448279e+01,2.000000e+00,1.300000e+02,1.000849e+00,nan,6.410259e-04,7.692308e-04,2.000000e+00
65,0,1.438209e-02,9.526029e-04,8.645562e-03,2.161315e-02,2.445235e+01,2.000000e+00,1.320000e+02,1.001758e+00,nan,1.287656e-03,7.575757e-04,2.000000e+00
65,1,2.205249e-02,5.414981e-04,1.850033e-02,4.237384e-02,2.422785e+01,2.000000e+00,1.320000e+02,1.000411e+00,nan,6.113859e-04,7.575757e-04,2.000000e+00
65,2,2.125001e-02,4.856483e-04,1.785523e-02,4.080150e-02,2.448595e+01,2.000000e+00,1.320000e+02,1.000856e+00,nan,6.323693e-04,7.575757e-04,2.000000e+00
66,0,nan,nan,8.405097e-03,nan,2.445322e+01,2.000000e+00,1.340000e+02,1.001681e+00,nan,1.288330e-03,7.462687e-04,2.000000e+00
66,1,nan,nan,1.823549e-02,nan,2.422838e+01,2.000000e+00,1.340000e+02,1.000554e+00,nan,6.020617e-04,7.462687e-04,2.000000e+00
66,2,nan,nan,1.757073e-02,nan,2.448908e+01,2.000000e+00,1.340000e+02,1.000752e+00,nan,6.238138e-04,7.462687e-04,2.000000e+00
67,0,nan,nan,8.191548e-03,nan,2.445399e+01,2.000000e+00,1.360000e+02,1.001595e+00,nan,1.286499e-03,7.352941e-04,2.000000e+00
67,1,nan,nan,1.798142e-02,nan,2.422905e+01,2.000000e+00,1.360000e+02,1.000578e+00,nan,5.929729e-04,7.352941e-04,2.000000e+00
67,2,nan,nan,1.729687e-02,nan,2.449213e+01,2.000000e+00,1.360000e+02,1.000576e+00,nan,6.154070e-04,7.352941e-04,2.000000e+00
68,0,nan,nan,8.000875e-03,nan,2.445467e+01,2.000000e+00,1.380000e+02,1.001506e+00,nan,1.282052e-03,7.246377e-04,2.000000e+00
68,1,nan,nan,1.773819e-02,nan,2.422983e+01,2.000000e+00,1.380000e+02,1.000496e+00,nan,5.840470e-04,7.246377e-04,2.000000e+00
68,2,nan,nan,1.703210e-02,nan,2.449506e+01,2.000000e+00,1.380000e+02,1.000373e+00,nan,6.071616e-04,7.246377e-04,2.000000e+00
69,0,nan,nan,7.814156e-03,nan,2.445523e+01,2.000000e+00,1.400000e+02,1.001439e+00,nan,1.275371e-03,7.142857e-04,2.000000e+00
69,1,nan,nan,1.750820e-02,nan,2.423064e+01,2.000000e+00,1.400000e+02,1.000333e+00,nan,5.752606e-04,7.142857e-04,2.000000e+00
69,2,nan,nan,1.677158e-02,nan,2.449785e+01,2.000000e+00,1.400000e+02,1.000170e+00,nan,5.991088e-04,7.142857e-04,2.000000e+00
70,0,1.234534e-02,8.174559e-04,7.616926e-03,1.888276e-02,2.445570e+01,2.000000e+00,1.420000e+02,1.001366e+00,nan,1.269320e-03,7.042253e-04,2.000000e+00
70,1,2.059291e-02,5.055452e-04,1.728564e-02,3.956430e-02,2.423139e+01,2.000000e+00,1.420000e+02,1.000143e+00,nan,5.665154e-04,7.042253e-04,2.000000e+00
70,2,1.953552e-02,4.463780e-04,1.650477e-02,3.754742e-02,2.450046e+01,2.000000e+00,1.420000e+02,1.000039e+00,nan,5.913973e-04,7.042253e-04,2.000000e+00
71,0,nan,nan,7.423390e-03,nan,2.445609e+01,2.000000e+00,1.440000e+02,1.001297e+00,nan,1.266267e-03,6.944445e-04,2.000000e+00
71,1,nan,nan,1.706411e-02,nan,2.423199e+01,2.000000e+00,1.440000e+02,9.999632e-01,nan,5.579813e-04,6.944445e-04,2.000000e+00
71,2,nan,nan,1.622355e-02,nan,2.450285e+01,2.000000e+00,1.440000e+02,1.000004e+00,nan,5.843802e-04,6.944445e-04,2.000000e+00
72,0,nan,nan,7.237361e-03,nan,2.445638e+01,2.000000e+00,1.460000e+02,1.001232e+00,nan,1.263927e-03,6.849315e-04,2.000000e+00
72,1,nan,nan,1.684172e-02,nan,2.423236e+01,2.000000e+00,1.460000e+02,9.998423e-01,nan,5.498456e-04,6.849315e-04,2.000000e+00
72,2,nan,nan,1.594948e-02,nan,2.450499e+01,2.000000e+00,1.460000e+02,1.000012e+00,nan,5.783337e-04,6.849315e-04,2.000000e+00
73,0,nan,nan,7.055289e-03,nan,2.445660e+01,2.000000e+00,1.480000e+02,1.001194e+00,nan,1.261613e-03,6.756757e-04,2.000000e+00
73,1,nan,nan,1.661624e-02,nan,2.423244e+01,2.000000e+00,1.480000e+02,9.998037e-01,nan,5.421508e-04,6.756757e-04,2.000000e+00
73,2,nan,nan,1.571143e-02,nan,2.450690e+01,2.000000e+00,1.480000e+02,1.000062e+00,nan,5.724795e-04,6.756757e-04,2.000000e+00
74,0,nan,nan,6.881767e-03,nan,2.445673e+01,2.000000e+00,1.500000e+02,1.001165e+00,nan,1.259890e-03,6.666667e-04,2.000000e+00
74,1,nan,nan,1.639927e-02,nan,2.423225e+01,2.000000e+00,1.500000e+02,9.998362e-01,nan,5.349519e-04,6.666667e-04,2.000000e+00
74,2,nan,nan,1.548122e-02,nan,2.450863e+01,2.000000e+00,1.500000e+02,1.000162e+00,nan,5.657594e-04,6.666667e-04,2.000000e+00
75,0,1.096045e-02,7.255728e-04,6.720998e-03,1.683760e-02,2.445682e+01,2.000000e+00,1.520000e+02,1.001130e+00,1.716264e-05,1.257890e-03,6.578948e-04,2.000000e+00
75,1,1.928806e-02,4.734154e-04,1.619144e-02,3.706065e-02,2.423183e+01,2.000000e+00,1.520000e+02,9.999197e-01,1.074538e-07,5.278594e-04,6.578948e-04,2.000000e+00
75,2,1.809215e-02,4.133256e-04,1.524488e-02,3.474298e-02,2.451023e+01,2.000000e+00,1.520000e+02,1.000268e+00,3.424026e-07,5.591621e-04,6.578948e-04,2.000000e+00
76,0,nan,nan,6.565894e-03,nan,2.445686e+01,2.000000e+00,1.540000e+02,1.001094e+00,nan,1.254743e-03,6.493506e-04,2.000000e+00
76,1,nan,nan,1.599118e-02,nan,2.423122e+01,2.000000e+00,1.540000e+02,1.000027e+00,nan,5.208384e-04,6.493506e-04,2.000000e+00
76,2,nan,nan,1.501232e-02,nan,2.451177e+01,2.000000e+00,1.540000e+02,1.000367e+00,nan,5.531774e-04,6.493506e-04,2.000000e+00
77,0,nan,nan,6.413529e-03,nan,2.445687e+01,2.000000e+00,1.560000e+02,1.001057e+00,nan,1.251662e-03,6.410257e-04,2.000000e+00
77,1,nan,nan,1.579257e-02,nan,2.423052e+01,2.000000e+00,1.560000e+02,1.000132e+00,nan,5.139256e-04,6.410257e-04,2.000000e+00
77,2,nan,nan,1.478038e-02,nan,2.451326e+01,2.000000e+00,1.560000e+02,1.000434e+00,nan,5.474355e-04,6.410257e-04,2.000000e+00
78,0,nan,nan,6.263822e-03,nan,2.445686e+01,2.000000e+00,1.580000e+02,1.001019e+00,nan,1.249162e-03,6.329114e-04,2.000000e+00
78,1,nan,nan,1.559439e-02,nan,2.422976e+01,2.000000e+00,1.580000e+02,1.000219e+00,nan,5.072979e-04,6.329114e-04,2.000000e+00
78,2,nan,nan,1.455839e-02,nan,2.451472e+01,2.000000e+00,1.580000e+02,1.000437e+00,nan,5.420385e-04,6.329114e-04,2.000000e+00
79,0,nan,nan,6.115342e-03,nan,2.445682e+01,2.000000e+00,1.600000e+02,1.000981e+00,nan,1.247242e-03,6.250000e-04,2.000000e+00
79,1,nan,nan,1.539749e-02,nan,2.422901e+01,2.000000e+00,1.600000e+02,1.000269e+00,nan,5.009815e-04,6.250000e-04,2.000000e+00
79,2,nan,nan,1.435741e-02,nan,2.451617e+01,2.000000e+00,1.600000e+02,1.000396e+00,nan,5.366320e-04,6.250000e-04,2.000000e+00
80,0,9.695326e-03,6.416839e-04,5.974055e-03,1.496172e-02,2.445673e+01,2.000000e+00,1.620000e+02,1.000939e+00,nan,1.246176e-03,6.172840e-04,2.000000e+00
80,1,1.808677e-02,4.438483e-04,1.520416e-02,3.476171e-02,2.422828e+01,2.000000e+00,1.620000e+02,1.000276e+00,nan,4.949370e-04,6.172840e-04,2.000000e+00
80,2,1.676819e-02,3.830189e-04,1.415185e-02,3.225478e-02,2.451757e+01,2.000000e+00,1.620000e+02,1.000341e+00,nan,5.307912e-04,6.172840e-04,2.000000e+00
81,0,nan,nan,5.844044e-03,nan,2.445658e+01,2.000000e+00,1.640000e+02,1.000900e+00,nan,1.244724e-03,6.097561e-04,2.000000e+00
81,1,nan,nan,1.500969e-02,nan,2.422758e+01,2.000000e+00,1.640000e+02,1.000243e+00,nan,4.890800e-04,6.097561e-04,2.000000e+00
81,2,nan,nan,1.393718e-02,nan,2.451891e+01,2.000000e+00,1.640000e+02,1.000276e+00,nan,5.254472e-04,6.097561e-04,2.000000e+00
82,0,nan,nan,5.716751e-03,nan,2.445637e+01,2.000000e+00,1.660000e+02,1.000877e+00,nan,1.241939e-03,6.024097e-04,2.000000e+00
82,1,nan,nan,1.483333e-02,nan,2.422688e+01,2.000000e+00,1.660000e+02,1.000181e+00,nan,4.835506e-04,6.024097e-04,2.000000e+00
82,2,nan,nan,1.374726e-02,nan,2.452016e+01,2.000000e+00,1.660000e+02,1.000210e+00,nan,5.207615e-04,6.024097e-04,2.000000e+00
83,0,nan,nan,5.587124e-03,nan,2.445610e+01,2.000000e+00,1.680000e+02,1.000861e+00,nan,1.239545e-03,5.952381e-04,2.000000e+00
83,1,nan,nan,1.466295e-02,nan,2.422615e+01,2.000000e+00,1.680000e+02,1.000115e+00,nan,4.777194e-04,5.952381e-04,2.000000e+00
83,2,nan,nan,1.354784e-02,nan,2.452131e+01,2.000000e+00,1.680000e+02,1.000173e+00,nan,5.154604e-04,5.952381e-04,2.000000e+00
84,0,nan,nan,5.463152e-03,nan,2.445577e+01,2.000000e+00,1.700000e+02,1.000842e+00,nan,1.238636e-03,5.882353e-04,2.000000e+00
84,1,nan,nan,1.449280e-02,nan,2.422535e+01,2.000000e+00,1.700000e+02,1.000054e+00,nan,4.719661e-04,5.882353e-04,2.000000e+00
84,2,nan,nan,1.333393e-02,nan,2.452236e+01,2.000000e+00,1.700000e+02,1.000154e+00,nan,5.108131e-04,5.882353e-04,2.000000e+00
85,0,8.524542e-03,5.640920e-04,5.338370e-03,1.332409e-02,2.445540e+01,2.000000e+00,1.720000e+02,1.000844e+00,nan,1.237456e-03,5.813953e-04,2.000000e+00
85,1,1.702118e-02,4.176275e-04,1.432475e-02,3.268908e-02,2.422446e+01,2.000000e+00,1.720000e+02,1.000011e+00,nan,4.664668e-04,5.813953e-04,2.000000e+00
85,2,1.556447e-02,3.554733e-04,1.315100e-02,2.994936e-02,2.452331e+01,2.000000e+00,1.720000e+02,1.000152e+00,nan,5.070080e-04,5.813953e-04,2.000000e+00
86,0,nan,nan,5.212874e-03,nan,2.445500e+01,2.000000e+00,1.740000e+02,1.000839e+00,nan,1.237436e-03,5.747126e-04,2.000000e+00
86,1,nan,nan,1.415522e-02,nan,2.422348e+01,2.000000e+00,1.740000e+02,9.999971e-01,nan,4.611525e-04,5.747126e-04,2.000000e+00
86,2,nan,nan,1.295740e-02,nan,2.452416e+01,2.000000e+00,1.740000e+02,1.000174e+00,nan,5.023109e-04,5.747126e-04,2.000000e+00
87,0,nan,nan,5.102463e-03,nan,2.445457e+01,2.000000e+00,1.760000e+02,1.000817e+00,nan,1.238590e-03,5.681818e-04,2.000000e+00
87,1,nan,nan,1.398157e-02,nan,2.422239e+01,2.000000e+00,1.760000e+02,1.000008e+00,nan,4.561293e-04,5.681818e-04,2.000000e+00
87,2,nan,nan,1.275061e-02,nan,2.452492e+01,2.000000e+00,1.760000e+02,1.000204e+00,nan,4.982952e-04,5.681818e-04,2.000000e+00
88,0,nan,nan,5.001022e-03,nan,2.445413e+01,2.000000e+00,1.780000e+02,1.000780e+00,nan,1.237115e-03,5.617978e-04,2.000000e+00
88,1,nan,nan,1.381066e-02,nan,2.422121e+01,2.000000e+00,1.780000e+02,1.000039e+00,nan,4.514753e-04,5.617978e-04,2.000000e+00
88,2,nan,nan,1.256256e-02,nan,2.452561e+01,2.000000e+00,1.780000e+02,1.000248e+00,nan,4.950615e-04,5.617978e-04,2.000000e+00
89,0,nan,nan,4.904277e-03,nan,2.445366e+01,2.000000e+00,1.800000e+02,1.000743e+00,nan,1.234316e-03,5.555556e-04,2.000000e+00
89,1,nan,nan,1.364986e-02,nan,2.421997e+01,2.000000e+00,1.800000e+02,1.000073e+00,nan,4.469620e-04,5.555556e-04,2.000000e+00
89,2,nan,nan,1.237693e-02,nan,2.452625e+01,2.000000e+00,1.800000e+02,1.000286e+00,nan,4.913680e-04,5.555556e-04,2.000000e+00
90,0,7.576675e-03,5.012885e-04,4.808135e-03,1.197142e-02,2.445316e+01,2.000000e+00,1.820000e+02,1.000713e+00,nan,1.231154e-03,5.494506e-04,2.000000e+00
90,1,1.600313e-02,3.925873e-04,1.349059e-02,3.077398e-02,2.421867e+01,2.000000e+00,1.820000e+02,1.000116e+00,nan,4.423428e-04,5.494506e-04,2.000000e+00
90,2,1.451355e-02,3.314289e-04,1.220402e-02,2.794553e-02,2.452684e+01,2.000000e+00,1.820000e+02,1.000315e+00,nan,4.878365e-04,5.494506e-04,2.000000e+00
91,0,nan,nan,4.711506e-03,nan,2.445264e+01,2.000000e+00,1.840000e+02,1.000687e+00,nan,1.228620e-03,5.434782e-04,2.000000e+00
91,1,nan,nan,1.332749e-02,nan,2.421734e+01,2.000000e+00,1.840000e+02,1.000151e+00,nan,4.378882e-04,5.434782e-04,2.000000e+00
91,2,nan,nan,1.203739e-02,nan,2.452741e+01,2.000000e+00,1.840000e+02,1.000314e+00,nan,4.840512e-04,5.434782e-04,2.000000e+00
92,0,nan,nan,4.614184e-03,nan,2.445210e+01,2.000000e+00,1.860000e+02,1.000668e+00,nan,1.226999e-03,5.376344e-04,2.000000e+00
92,1,nan,nan,1.316852e-02,nan,2.421599e+01,2.000000e+00,1.860000e+02,1.000170e+00,nan,4.337661e-04,5.376344e-04,2.000000e+00
92,2,nan,nan,1.188555e-02,nan,2.452796e+01,2.000000e+00,1.860000e+02,1.000280e+00,nan,4.802550e-04,5.376344e-04,2.000000e+00
93,0,nan,nan,4.518350e-03,nan,2.445153e+01,2.000000e+00,1.880000e+02,1.000644e+00,nan,1.226364e-03,5.319149e-04,2.000000e+00
93,1,nan,nan,1.301935e-02,nan,2.421465e+01,2.000000e+00,1.880000e+02,1.000172e+00,nan,4.297120e-04,5.319149e-04,2.000000e+00
93,2,nan,nan,1.174512e-02,nan,2.452848e+01,2.000000e+00,1.880000e+02,1.000227e+00,nan,4.760964e-04,5.319149e-04,2.000000e+00
94,0,nan,nan,4.432015e-03,nan,2.445095e+01,2.000000e+00,1.900000e+02,1.000613e+00,nan,1.226148e-03,5.263158e-04,2.000000e+00
94,1,nan,nan,1.287612e-02,nan,2.421332e+01,2.000000e+00,1.900000e+02,1.000158e+00,nan,4.255331e-04,5.263158e-04,2.000000e+00
94,2,nan,nan,1.160685e-02,nan,2.452893e+01,2.000000e+00,1.900000e+02,1.000167e+00,nan,4.716995e-04,5.263158e-04,2.000000e+00
95,0,6.620450e-03,4.379605e-04,4.352296e-03,1.075061e-02,2.445037e+01,2.000000e+00,1.920000e+02,1.000578e+00,nan,1.224127e-03,5.208334e-04,2.000000e+00
95,1,1.514956e-02,3.715940e-04,1.273879e-02,2.907604e-02,2.421198e+01,2.000000e+00,1.920000e+02,1.000130e+00,nan,4.213496e-04,5.208334e-04,2.000000e+00
95,2,1.362119e-02,3.110146e-04,1.146584e-02,2.623833e-02,2.452932e+01,2.000000e+00,1.920000e+02,1.000119e+00,nan,4.674262e-04,5.208334e-04,2.000000e+00
96,0,nan,nan,4.274894e-03,nan,2.444979e+01,2.000000e+00,1.940000e+02,1.000541e+00,nan,1.220979e-03,5.154639e-04,2.000000e+00
96,1,nan,nan,1.259953e-02,nan,2.421063e+01,2.000000e+00,1.940000e+02,1.000097e+00,nan,4.171560e-04,5.154639e-04,2.000000e+00
96,2,nan,nan,1.132332e-02,nan,2.452962e+01,2.000000e+00,1.940000e+02,1.000082e+00,nan,4.634690e-04,5.154639e-04,2.000000e+00
97,0,nan,nan,4.199903e-03,nan,2.444921e+01,2.000000e+00,1.960000e+02,1.000504e+00,nan,1.217846e-03,5.102041e-04,2.000000e+00
97,1,nan,nan,1.245900e-02,nan,2.420924e+01,2.000000e+00,1.960000e+02,1.000074e+00,nan,4.132030e-04,5.102041e-04,2.000000e+00
97,2,nan,nan,1.118120e-02,nan,2.452984e+01,2.000000e+00,1.960000e+02,1.000074e+00,nan,4.597735e-04,5.102041e-04,2.000000e+00
98,0,nan,nan,4.128343e-03,nan,2.444864e+01,2.000000e+00,1.980000e+02,1.000466e+00,nan,1.214676e-03,5.050505e-04,2.000000e+00
98,1,nan,nan,1.232581e-02,nan,2.420780e+01,2.000000e+00,1.980000e+02,1.000058e+00,nan,4.094647e-04,5.050505e-04,2.000000e+00
98,2,nan,nan,1.104148e-02,nan,2.452998e+01,2.000000e+00,1.980000e+02,1.000083e+00,nan,4.562587e-04,5.050505e-04,2.000000e+00
99,0,nan,nan,4.059178e-03,nan,2.444807e+01,2.000000e+00,2.000000e+02,1.000430e+00,nan,1.211139e-03,5.000000e-04,2.000000e+00
99,1,nan,nan,1.219915e-02,nan,2.420630e+01,2.000000e+00,2.000000e+02,1.000042e+00,nan,4.056528e-04,5.000000e-04,2.000000e+00
99,2,nan,nan,1.090991e-02,nan,2.453006e+01,2.000000e+00,2.000000e+02,1.000103e+00,nan,4.528378e-04,5.000000e-04,2.000000e+00
100,0,5.678712e-03,3.756150e-04,3.989580e-03,9.661302e-03,2.444751e+01,2.000000e+00,2.020000e+02,1.000402e+00,nan,1.207506e-03,4.950495e-04,2.000000e+00
100,1,1.436993e-02,3.524236e-04,1.208020e-02,2.763755e-02,2.420474e+01,2.000000e+00,2.020000e+02,1.000036e+00,nan,4.017888e-04,4.950495e-04,2.000000e+00
100,2,1.277641e-02,2.916940e-04,1.078334e-02,2.463707e-02,2.453007e+01,2.000000e+00,2.020000e+02,1.000127e+00,nan,4.492685e-04,4.950495e-04,2.000000e+00
101,0,nan,nan,3.919011e-03,nan,2.444694e+01,2.000000e+00,2.040000e+02,1.000384e+00,nan,1.204599e-03,4.901961e-04,2.000000e+00
101,1,nan,nan,1.196437e-02,nan,2.420312e+01,2.000000e+00,2.040000e+02,1.000042e+00,nan,3.978282e-04,4.901961e-04,2.000000e+00
101,2,nan,nan,1.065476e-02,nan,2.453004e+01,2.000000e+00,2.040000e+02,1.000159e+00,nan,4.456729e-04,4.901961e-04,2.000000e+00
102,0,nan,nan,3.852253e-03,nan,2.444637e+01,2.000000e+00,2.060000e+02,1.000373e+00,nan,1.202594e-03,4.854369e-04,2.000000e+00
102,1,nan,nan,1.184695e-02,nan,2.420144e+01,2.000000e+00,2.060000e+02,1.000058e+00,nan,3.939179e-04,4.854369e-04,2.000000e+00
102,2,nan,nan,1.052401e-02,nan,2.452999e+01,2.000000e+00,2.060000e+02,1.000190e+00,nan,4.423358e-04,4.854369e-04,2.000000e+00
103,0,nan,nan,3.789910e-03,nan,2.444580e+01,2.000000e+00,2.080000e+02,1.000361e+00,nan,1.200020e-03,4.807692e-04,2.000000e+00
103,1,nan,nan,1.173012e-02,nan,2.419972e+01,2.000000e+00,2.080000e+02,1.000078e+00,nan,3.902084e-04,4.807692e-04,2.000000e+00
103,2,nan,nan,1.039256e-02,nan,2.452992e+01,2.000000e+00,2.080000e+02,1.000216e+00,nan,4.392604e-04,4.807692e-04,2.000000e+00
104,0,nan,nan,3.731615e-03,nan,2.444523e+01,2.000000e+00,2.100000e+02,1.000350e+00,nan,1.196637e-03,4.761905e-04,2.000000e+00
104,1,nan,nan,1.161149e-02,nan,2.419796e+01,2.000000e+00,2.100000e+02,1.000095e+00,nan,3.866241e-04,4.761905e-04,2.000000e+00
104,2,nan,nan,1.025955e-02,nan,2.452983e+01,2.000000e+00,2.100000e+02,1.000225e+00,nan,4.363843e-04,4.761905e-04,2.000000e+00
105,0,4.906057e-03,3.244725e-04,3.669324e-03,8.415911e-03,2.444465e+01,2.000000e+00,2.120000e+02,1.000343e+00,nan,1.192508e-03,4.716981e-04,2.000000e+00
105,1,1.367024e-02,3.352215e-04,1.149089e-02,2.627231e-02,2.419618e+01,2.000000e+00,2.120000e+02,1.000108e+00,nan,3.832396e-04,4.716981e-04,2.000000e+00
105,2,1.205084e-02,2.751013e-04,1.013286e-02,2.316153e-02,2.452971e+01,2.000000e+00,2.120000e+02,1.000225e+00,nan,4.337404e-04,4.716981e-04,2.000000e+00
106,0,nan,nan,3.585319e-03,nan,2.444408e+01,2.000000e+00,2.140000e+02,1.000352e+00,nan,1.190190e-03,4.672897e-04,2.000000e+00
106,1,nan,nan,1.137491e-02,nan,2.419436e+01,2.000000e+00,2.140000e+02,1.000115e+00,nan,3.800571e-04,4.672897e-04,2.000000e+00
106,2,nan,nan,1.001135e-02,nan,2.452956e+01,2.000000e+00,2.140000e+02,1.000215e+00,nan,4.309932e-04,4.672897e-04,2.000000e+00
107,0,nan,nan,3.470340e-03,nan,2.444353e+01,2.000000e+00,2.160000e+02,1.000367e+00,nan,1.195624e-03,4.629630e-04,2.000000e+00
107,1,nan,nan,1.126706e-02,nan,2.419253e+01,2.000000e+00,2.160000e+02,1.000111e+00,nan,3.768551e-04,4.629630e-04,2.000000e+00
107,2,nan,nan,9.887740e-03,nan,2.452940e+01,2.000000e+00,2.160000e+02,1.000204e+00,nan,4.281833e-04,4.629630e-04,2.000000e+00
108,0,nan,nan,3.359881e-03,nan,2.444300e+01,2.000000e+00,2.180000e+02,1.000372e+00,nan,1.212677e-03,4.587156e-04,2.000000e+00
108,1,nan,nan,1.116441e-02,nan,2.419070e+01,2.000000e+00,2.180000e+02,1.000103e+00,nan,3.735137e-04,4.587156e-04,2.000000e+00
108,2,nan,nan,9.759656e-03,nan,2.452921e+01,2.000000e+00,2.180000e+02,1.000181e+00,nan,4.256180e-04,4.587156e-04,2.000000e+00
109,0,nan,nan,3.281301e-03,nan,2.444248e+01,2.000000e+00,2.200000e+02,1.000366e+00,nan,1.229874e-03,4.545455e-04,2.000000e+00
109,1,nan,nan,1.106314e-02,nan,2.418887e+01,2.000000e+00,2.200000e+02,1.000084e+00,nan,3.701255e-04,4.545455e-04,2.000000e+00
109,2,nan,nan,9.639397e-03,nan,2.452900e+01,2.000000e+00,2.200000e+02,1.000148e+00,nan,4.233993e-04,4.545455e-04,2.000000e+00
110,0,5.250345e-03,3.472095e-04,3.208528e-03,8.215182e-03,2.444199e+01,2.000000e+00,2.220000e+02,1.000354e+00,nan,1.236739e-03,4.504505e-04,2.000000e+00
110,1,1.301773e-02,3.191833e-04,1.095603e-02,2.503015e-02,2.418703e+01,2.000000e+00,2.220000e+02,1.000069e+00,nan,3.668137e-04,4.504505e-04,2.000000e+00
110,2,1.132790e-02,2.585741e-04,9.526491e-03,2.176787e-02,2.452875e+01,2.000000e+00,2.220000e+02,1.000127e+00,nan,4.209923e-04,4.504505e-04,2.000000e+00
