k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
54,2,nan,nan,2.658320e-02,nan,2.440115e+01,5.000000e+00,2.750000e+02,1.000103e+00,nan,6.073458e-04,9.090909e-04,5.000000e+00
55,0,2.870500e-02,1.929290e-03,2.900646e-03,2.989289e-02,2.648153e+01,5.000000e+00,2.800000e+02,1.001328e+00,nan,5.410766e-03,8.928571e-04,5.000000e+00
55,1,8.374781e-03,2.058941e-04,2.944111e-02,4.056744e-02,2.437934e+01,5.000000e+00,2.800000e+02,1.000108e+00,nan,5.293306e-04,8.928571e-04,5.000000e+00
55,2,7.323031e-03,1.674704e-04,2.596026e-02,3.589607e-02,2.441139e+01,5.000000e+00,2.800000e+02,1.000109e+00,nan,5.997726e-04,8.928571e-04,5.000000e+00
56,0,nan,nan,2.844907e-03,nan,2.648193e+01,5.000000e+00,2.850000e+02,1.001311e+00,nan,5.305491e-03,8.771930e-04,5.000000e+00
56,1,nan,nan,2.877376e-02,nan,2.438852e+01,5.000000e+00,2.850000e+02,1.000103e+00,nan,5.227165e-04,8.771930e-04,5.000000e+00
56,2,nan,nan,2.529525e-02,nan,2.442112e+01,5.000000e+00,2.850000e+02,1.000143e+00,nan,5.928043e-04,8.771930e-04,5.000000e+00
57,0,nan,nan,2.786924e-03,nan,2.648231e+01,5.000000e+00,2.900000e+02,1.001298e+00,nan,5.224515e-03,8.620690e-04,5.000000e+00
57,1,nan,nan,2.818386e-02,nan,2.439714e+01,5.000000e+00,2.900000e+02,1.000073e+00,nan,5.165559e-04,8.620690e-04,5.000000e+00
57,2,nan,nan,2.469010e-02,nan,2.443042e+01,5.000000e+00,2.900000e+02,1.000141e+00,nan,5.875909e-04,8.620690e-04,5.000000e+00
58,0,nan,nan,2.730223e-03,nan,2.648268e+01,5.000000e+00,2.950000e+02,1.001285e+00,nan,5.153958e-03,8.474576e-04,5.000000e+00
58,1,nan,nan,2.762865e-02,nan,2.440522e+01,5.000000e+00,2.950000e+02,1.000058e+00,nan,5.096424e-04,8.474576e-04,5.000000e+00
58,2,nan,nan,2.412004e-02,nan,2.443929e+01,5.000000e+00,2.950000e+02,1.000111e+00,nan,5.817591e-04,8.474576e-04,5.000000e+00
59,0,nan,nan,2.682893e-03,nan,2.648304e+01,5.000000e+00,3.000000e+02,1.001268e+00,nan,5.087090e-03,8.333334e-04,5.000000e+00
59,1,nan,nan,2.708783e-02,nan,2.441285e+01,5.000000e+00,3.000000e+02,1.000064e+00,nan,5.026988e-04,8.333334e-04,5.000000e+00
59,2,nan,nan,2.359309e-02,nan,2.444774e+01,5.000000e+00,3.000000e+02,1.000083e+00,nan,5.758236e-04,8.333334e-04,5.000000e+00
60,0,2.721083e-02,1.828792e-03,2.640139e-03,2.828797e-02,2.648339e+01,5.000000e+00,3.050000e+02,1.001248e+00,nan,5.008492e-03,8.196721e-04,5.000000e+00
60,1,7.448121e-03,1.830438e-04,2.655059e-02,3.672650e-02,2.442007e+01,5.000000e+00,3.050000e+02,1.000073e+00,nan,4.960621e-04,8.196721e-04,5.000000e+00
60,2,6.559939e-03,1.499771e-04,2.309520e-02,3.201709e-02,2.445580e+01,5.000000e+00,3.050000e+02,1.000080e+00,nan,5.695416e-04,8.196721e-04,5.000000e+00
61,0,nan,nan,2.597078e-03,nan,2.648376e+01,5.000000e+00,3.100000e+02,1.001227e+00,nan,4.926742e-03,8.064516e-04,5.000000e+00
61,1,nan,nan,2.603788e-02,nan,2.442688e+01,5.000000e+00,3.100000e+02,1.000077e+00,nan,4.899057e-04,8.064516e-04,5.000000e+00
61,2,nan,nan,2.256668e-02,nan,2.446350e+01,5.000000e+00,3.100000e+02,1.000105e+00,nan,5.632029e-04,8.064516e-04,5.000000e+00
62,0,nan,nan,2.488192e-03,nan,2.648412e+01,5.000000e+00,3.150000e+02,1.001206e+00,nan,4.850695e-03,7.936508e-04,5.000000e+00
62,1,nan,nan,2.555529e-02,nan,2.443333e+01,5.000000e+00,3.150000e+02,1.000067e+00,nan,4.838193e-04,7.936508e-04,5.000000e+00
62,2,nan,nan,2.199241e-02,nan,2.447087e+01,5.000000e+00,3.150000e+02,1.000127e+00,nan,5.582404e-04,7.936508e-04,5.000000e+00
63,0,nan,nan,2.407434e-03,nan,2.648449e+01,5.000000e+00,3.200000e+02,1.001176e+00,nan,4.905984e-03,7.812500e-04,5.000000e+00
63,1,nan,nan,2.507291e-02,nan,2.443948e+01,5.000000e+00,3.200000e+02,1.000063e+00,nan,4.776714e-04,7.812500e-04,5.000000e+00
63,2,nan,nan,2.139526e-02,nan,2.447797e+01,5.000000e+00,3.200000e+02,1.000137e+00,nan,5.550566e-04,7.812500e-04,5.000000e+00
64,0,nan,nan,2.345957e-03,nan,2.648486e+01,5.000000e+00,3.250000e+02,1.001148e+00,nan,4.915740e-03,7.692308e-04,5.000000e+00
64,1,nan,nan,2.457130e-02,nan,2.444534e+01,5.000000e+00,3.250000e+02,1.000057e+00,nan,4.719962e-04,7.692308e-04,5.000000e+00
64,2,nan,nan,2.090088e-02,nan,2.448481e+01,5.000000e+00,3.250000e+02,1.000108e+00,nan,5.531280e-04,7.692308e-04,5.000000e+00
65,0,2.577919e-02,1.732514e-03,2.297090e-03,2.673884e-02,2.648523e+01,5.000000e+00,3.300000e+02,1.001124e+00,nan,4.892852e-03,7.575757e-04,5.000000e+00
65,1,6.760299e-03,1.660853e-04,2.411167e-02,3.338107e-02,2.445080e+01,5.000000e+00,3.300000e+02,1.000047e+00,nan,4.671476e-04,7.575757e-04,5.000000e+00
65,2,6.007207e-03,1.373068e-04,2.044652e-02,2.850598e-02,2.449133e+01,5.000000e+00,3.300000e+02,1.000098e+00,nan,5.491836e-04,7.575757e-04,5.000000e+00
66,0,nan,nan,2.256293e-03,nan,2.648559e+01,5.000000e+00,3.350000e+02,1.001107e+00,nan,4.848890e-03,7.462687e-04,5.000000e+00
66,1,nan,nan,2.367068e-02,nan,2.445584e+01,5.000000e+00,3.350000e+02,1.000054e+00,nan,4.619480e-04,7.462687e-04,5.000000e+00
66,2,nan,nan,1.998402e-02,nan,2.449749e+01,5.000000e+00,3.350000e+02,1.000103e+00,nan,5.447547e-04,7.462687e-04,5.000000e+00
67,0,nan,nan,2.213292e-03,nan,2.648594e+01,5.000000e+00,3.400000e+02,1.001090e+00,nan,4.792440e-03,7.352941e-04,5.000000e+00
67,1,nan,nan,2.320493e-02,nan,2.446056e+01,5.000000e+00,3.400000e+02,1.000061e+00,nan,4.568162e-04,7.352941e-04,5.000000e+00
67,2,nan,nan,1.956877e-02,nan,2.450334e+01,5.000000e+00,3.400000e+02,1.000090e+00,nan,5.410899e-04,7.352941e-04,5.000000e+00
68,0,nan,nan,2.158999e-03,nan,2.648626e+01,5.000000e+00,3.450000e+02,1.001072e+00,nan,4.744967e-03,7.246377e-04,5.000000e+00
68,1,nan,nan,2.279993e-02,nan,2.446500e+01,5.000000e+00,3.450000e+02,1.000055e+00,nan,4.525761e-04,7.246377e-04,5.000000e+00
68,2,nan,nan,1.917098e-02,nan,2.450889e+01,5.000000e+00,3.450000e+02,1.000085e+00,nan,5.366713e-04,7.246377e-04,5.000000e+00
69,0,nan,nan,2.104920e-03,nan,2.648658e+01,5.000000e+00,3.500000e+02,1.001052e+00,nan,4.726303e-03,7.142857e-04,5.000000e+00
69,1,nan,nan,2.240130e-02,nan,2.446916e+01,5.000000e+00,3.500000e+02,1.000054e+00,nan,4.475488e-04,7.142857e-04,5.000000e+00
69,2,nan,nan,1.880661e-02,nan,2.451419e+01,5.000000e+00,3.500000e+02,1.000079e+00,nan,5.322670e-04,7.142857e-04,5.000000e+00
70,0,2.446185e-02,1.643934e-03,2.058490e-03,2.534420e-02,2.648688e+01,5.000000e+00,3.550000e+02,1.001031e+00,nan,4.712135e-03,7.042253e-04,5.000000e+00
70,1,6.201586e-03,1.523144e-04,2.197690e-02,3.023116e-02,2.447306e+01,5.000000e+00,3.550000e+02,1.000064e+00,nan,4.427718e-04,7.042253e-04,5.000000e+00
70,2,5.269986e-03,1.204308e-04,1.843423e-02,2.576014e-02,2.451929e+01,5.000000e+00,3.550000e+02,1.000090e+00,nan,5.274033e-04,7.042253e-04,5.000000e+00
71,0,nan,nan,2.023928e-03,nan,2.648716e+01,5.000000e+00,3.600000e+02,1.001011e+00,nan,4.685503e-03,6.944445e-04,5.000000e+00
71,1,nan,nan,2.147310e-02,nan,2.447679e+01,5.000000e+00,3.600000e+02,1.000091e+00,nan,4.388728e-04,6.944445e-04,5.000000e+00
71,2,nan,nan,1.805086e-02,nan,2.452421e+01,5.000000e+00,3.600000e+02,1.000106e+00,nan,5.232148e-04,6.944445e-04,5.000000e+00
72,0,nan,nan,1.982423e-03,nan,2.648745e+01,5.000000e+00,3.650000e+02,1.000993e+00,nan,4.635850e-03,6.849315e-04,5.000000e+00
72,1,nan,nan,2.101373e-02,nan,2.448033e+01,5.000000e+00,3.650000e+02,1.000088e+00,nan,4.369479e-04,6.849315e-04,5.000000e+00
72,2,nan,nan,1.769860e-02,nan,2.452894e+01,5.000000e+00,3.650000e+02,1.000109e+00,nan,5.197881e-04,6.849315e-04,5.000000e+00
73,0,nan,nan,1.939501e-03,nan,2.648773e+01,5.000000e+00,3.700000e+02,1.000977e+00,nan,4.605853e-03,6.756757e-04,5.000000e+00
73,1,nan,nan,2.062428e-02,nan,2.448363e+01,5.000000e+00,3.700000e+02,1.000062e+00,nan,4.345136e-04,6.756757e-04,5.000000e+00
73,2,nan,nan,1.735985e-02,nan,2.453346e+01,5.000000e+00,3.700000e+02,1.000103e+00,nan,5.159026e-04,6.756757e-04,5.000000e+00
74,0,nan,nan,1.898346e-03,nan,2.648802e+01,5.000000e+00,3.750000e+02,1.000962e+00,nan,4.583082e-03,6.666667e-04,5.000000e+00
74,1,nan,nan,2.021900e-02,nan,2.448676e+01,5.000000e+00,3.750000e+02,1.000051e+00,nan,4.309916e-04,6.666667e-04,5.000000e+00
74,2,nan,nan,1.703294e-02,nan,2.453779e+01,5.000000e+00,3.750000e+02,1.000096e+00,nan,5.120371e-04,6.666667e-04,5.000000e+00
75,0,2.320199e-02,1.559225e-03,1.865516e-03,2.407203e-02,2.648831e+01,5.000000e+00,3.800000e+02,1.000949e+00,1.250195e-04,4.560028e-03,6.578948e-04,5.000000e+00
75,1,5.600808e-03,1.375232e-04,1.983516e-02,2.756006e-02,2.448974e+01,5.000000e+00,3.800000e+02,1.000050e+00,3.358551e-07,4.281374e-04,6.578948e-04,5.000000e+00
75,2,4.868682e-03,1.112395e-04,1.672709e-02,2.354640e-02,2.454195e+01,5.000000e+00,3.800000e+02,1.000090e+00,8.087804e-06,5.082217e-04,6.578948e-04,5.000000e+00
76,0,nan,nan,1.833702e-03,nan,2.648861e+01,5.000000e+00,3.850000e+02,1.000934e+00,nan,4.520533e-03,6.493506e-04,5.000000e+00
76,1,nan,nan,1.947961e-02,nan,2.449249e+01,5.000000e+00,3.850000e+02,1.000056e+00,nan,4.251605e-04,6.493506e-04,5.000000e+00
76,2,nan,nan,1.643731e-02,nan,2.454597e+01,5.000000e+00,3.850000e+02,1.000081e+00,nan,5.041598e-04,6.493506e-04,5.000000e+00
77,0,nan,nan,1.804443e-03,nan,2.648891e+01,5.000000e+00,3.900000e+02,1.000919e+00,nan,4.481797e-03,6.410257e-04,5.000000e+00
77,1,nan,nan,1.914608e-02,nan,2.449501e+01,5.000000e+00,3.900000e+02,1.000058e+00,nan,4.218912e-04,6.410257e-04,5.000000e+00
77,2,nan,nan,1.616551e-02,nan,2.454984e+01,5.000000e+00,3.900000e+02,1.000069e+00,nan,4.999771e-04,6.410257e-04,5.000000e+00
78,0,nan,nan,1.776013e-03,nan,2.648922e+01,5.000000e+00,3.950000e+02,1.000905e+00,nan,4.439896e-03,6.329114e-04,5.000000e+00
78,1,nan,nan,1.883322e-02,nan,2.449733e+01,5.000000e+00,3.950000e+02,1.000057e+00,nan,4.184427e-04,6.329114e-04,5.000000e+00
78,2,nan,nan,1.590646e-02,nan,2.455354e+01,5.000000e+00,3.950000e+02,1.000063e+00,nan,4.955946e-04,6.329114e-04,5.000000e+00
79,0,nan,nan,1.742470e-03,nan,2.648951e+01,5.000000e+00,4.000000e+02,1.000890e+00,nan,4.398897e-03,6.250000e-04,5.000000e+00
79,1,nan,nan,1.852332e-02,nan,2.449945e+01,5.000000e+00,4.000000e+02,1.000057e+00,nan,4.148256e-04,6.250000e-04,5.000000e+00
79,2,nan,nan,1.563981e-02,nan,2.455704e+01,5.000000e+00,4.000000e+02,1.000068e+00,nan,4.911527e-04,6.250000e-04,5.000000e+00
80,0,2.194777e-02,1.474906e-03,1.709756e-03,2.273708e-02,2.648980e+01,5.000000e+00,4.050000e+02,1.000873e+00,nan,4.373556e-03,6.172840e-04,5.000000e+00
80,1,5.158712e-03,1.266385e-04,1.822598e-02,2.543794e-02,2.450140e+01,5.000000e+00,4.050000e+02,1.000049e+00,nan,4.114160e-04,6.172840e-04,5.000000e+00
80,2,4.385705e-03,1.001881e-04,1.536722e-02,2.160532e-02,2.456037e+01,5.000000e+00,4.050000e+02,1.000072e+00,nan,4.872687e-04,6.172840e-04,5.000000e+00
81,0,nan,nan,1.678057e-03,nan,2.649008e+01,5.000000e+00,4.100000e+02,1.000856e+00,nan,4.349187e-03,6.097561e-04,5.000000e+00
81,1,nan,nan,1.794239e-02,nan,2.450317e+01,5.000000e+00,4.100000e+02,1.000041e+00,nan,4.079918e-04,6.097561e-04,5.000000e+00
81,2,nan,nan,1.510015e-02,nan,2.456355e+01,5.000000e+00,4.100000e+02,1.000072e+00,nan,4.838903e-04,6.097561e-04,5.000000e+00
82,0,nan,nan,1.651761e-03,nan,2.649035e+01,5.000000e+00,4.150000e+02,1.000838e+00,nan,4.325208e-03,6.024097e-04,5.000000e+00
82,1,nan,nan,1.766701e-02,nan,2.450478e+01,5.000000e+00,4.150000e+02,1.000035e+00,nan,4.045139e-04,6.024097e-04,5.000000e+00
82,2,nan,nan,1.484335e-02,nan,2.456661e+01,5.000000e+00,4.150000e+02,1.000066e+00,nan,4.806541e-04,6.024097e-04,5.000000e+00
83,0,nan,nan,1.618497e-03,nan,2.649062e+01,5.000000e+00,4.200000e+02,1.000822e+00,nan,4.290069e-03,5.952381e-04,5.000000e+00
83,1,nan,nan,1.739149e-02,nan,2.450624e+01,5.000000e+00,4.200000e+02,1.000036e+00,nan,4.010961e-04,5.952381e-04,5.000000e+00
83,2,nan,nan,1.460053e-02,nan,2.456952e+01,5.000000e+00,4.200000e+02,1.000068e+00,nan,4.773969e-04,5.952381e-04,5.000000e+00
84,0,nan,nan,1.587229e-03,nan,2.649088e+01,5.000000e+00,4.250000e+02,1.000807e+00,nan,4.275827e-03,5.882353e-04,5.000000e+00
84,1,nan,nan,1.711974e-02,nan,2.450754e+01,5.000000e+00,4.250000e+02,1.000038e+00,nan,3.979197e-04,5.882353e-04,5.000000e+00
84,2,nan,nan,1.435831e-02,nan,2.457224e+01,5.000000e+00,4.250000e+02,1.000073e+00,nan,4.739839e-04,5.882353e-04,5.000000e+00
85,0,2.076043e-02,1.395086e-03,1.559730e-03,2.154876e-02,2.649114e+01,5.000000e+00,4.300000e+02,1.000792e+00,nan,4.259255e-03,5.813953e-04,5.000000e+00
85,1,4.727041e-03,1.160173e-04,1.685960e-02,2.354121e-02,2.450869e+01,5.000000e+00,4.300000e+02,1.000037e+00,nan,3.948899e-04,5.813953e-04,5.000000e+00
85,2,4.070444e-03,9.297261e-05,1.412694e-02,1.993097e-02,2.457482e+01,5.000000e+00,4.300000e+02,1.000068e+00,nan,4.708362e-04,5.813953e-04,5.000000e+00
86,0,nan,nan,1.533556e-03,nan,2.649139e+01,5.000000e+00,4.350000e+02,1.000780e+00,nan,4.235279e-03,5.747126e-04,5.000000e+00
86,1,nan,nan,1.659818e-02,nan,2.450971e+01,5.000000e+00,4.350000e+02,1.000042e+00,nan,3.918179e-04,5.747126e-04,5.000000e+00
86,2,nan,nan,1.390873e-02,nan,2.457731e+01,5.000000e+00,4.350000e+02,1.000061e+00,nan,4.676097e-04,5.747126e-04,5.000000e+00
87,0,nan,nan,1.507974e-03,nan,2.649165e+01,5.000000e+00,4.400000e+02,1.000767e+00,nan,4.210221e-03,5.681818e-04,5.000000e+00
87,1,nan,nan,1.633716e-02,nan,2.451061e+01,5.000000e+00,4.400000e+02,1.000041e+00,nan,3.889950e-04,5.681818e-04,5.000000e+00
87,2,nan,nan,1.368967e-02,nan,2.457971e+01,5.000000e+00,4.400000e+02,1.000062e+00,nan,4.642131e-04,5.681818e-04,5.000000e+00
88,0,nan,nan,1.494626e-03,nan,2.649189e+01,5.000000e+00,4.450000e+02,1.000755e+00,nan,4.185969e-03,5.617978e-04,5.000000e+00
88,1,nan,nan,1.608561e-02,nan,2.451137e+01,5.000000e+00,4.450000e+02,1.000036e+00,nan,3.863790e-04,5.617978e-04,5.000000e+00
88,2,nan,nan,1.346603e-02,nan,2.458202e+01,5.000000e+00,4.450000e+02,1.000067e+00,nan,4.611020e-04,5.617978e-04,5.000000e+00
89,0,nan,nan,1.469954e-03,nan,2.649212e+01,5.000000e+00,4.500000e+02,1.000742e+00,nan,4.130023e-03,5.555556e-04,5.000000e+00
89,1,nan,nan,1.581979e-02,nan,2.451200e+01,5.000000e+00,4.500000e+02,1.000041e+00,nan,3.837492e-04,5.555556e-04,5.000000e+00
89,2,nan,nan,1.324606e-02,nan,2.458423e+01,5.000000e+00,4.500000e+02,1.000067e+00,nan,4.584010e-04,5.555556e-04,5.000000e+00
90,0,1.962123e-02,1.318508e-03,1.455056e-03,2.039557e-02,2.649234e+01,5.000000e+00,4.550000e+02,1.000730e+00,nan,4.107555e-03,5.494506e-04,5.000000e+00
90,1,4.553874e-03,1.117460e-04,1.551163e-02,2.158125e-02,2.451246e+01,5.000000e+00,4.550000e+02,1.000057e+00,nan,3.816687e-04,5.494506e-04,5.000000e+00
90,2,3.771437e-03,8.613180e-05,1.304168e-02,1.843365e-02,2.458633e+01,5.000000e+00,4.550000e+02,1.000065e+00,nan,4.558275e-04,5.494506e-04,5.000000e+00
91,0,nan,nan,1.432918e-03,nan,2.649256e+01,5.000000e+00,4.600000e+02,1.000718e+00,nan,4.059894e-03,5.434782e-04,5.000000e+00
91,1,nan,nan,1.521304e-02,nan,2.451280e+01,5.000000e+00,4.600000e+02,1.000067e+00,nan,3.808350e-04,5.434782e-04,5.000000e+00
91,2,nan,nan,1.284214e-02,nan,2.458831e+01,5.000000e+00,4.600000e+02,1.000062e+00,nan,4.529609e-04,5.434782e-04,5.000000e+00
92,0,nan,nan,1.413108e-03,nan,2.649276e+01,5.000000e+00,4.650000e+02,1.000704e+00,nan,4.034434e-03,5.376344e-04,5.000000e+00
92,1,nan,nan,1.495348e-02,nan,2.451306e+01,5.000000e+00,4.650000e+02,1.000059e+00,nan,3.800041e-04,5.376344e-04,5.000000e+00
92,2,nan,nan,1.263589e-02,nan,2.459015e+01,5.000000e+00,4.650000e+02,1.000068e+00,nan,4.501598e-04,5.376344e-04,5.000000e+00
93,0,nan,nan,1.427103e-03,nan,2.649296e+01,5.000000e+00,4.700000e+02,1.000690e+00,nan,4.004415e-03,5.319149e-04,5.000000e+00
93,1,nan,nan,1.470108e-02,nan,2.451329e+01,5.000000e+00,4.700000e+02,1.000053e+00,nan,3.784183e-04,5.319149e-04,5.000000e+00
93,2,nan,nan,1.240417e-02,nan,2.459191e+01,5.000000e+00,4.700000e+02,1.000088e+00,nan,4.478251e-04,5.319149e-04,5.000000e+00
94,0,nan,nan,1.430303e-03,nan,2.649315e+01,5.000000e+00,4.750000e+02,1.000677e+00,nan,3.882107e-03,5.263158e-04,5.000000e+00
94,1,nan,nan,1.444831e-02,nan,2.451348e+01,5.000000e+00,4.750000e+02,1.000051e+00,nan,3.768544e-04,5.263158e-04,5.000000e+00
94,2,nan,nan,1.218682e-02,nan,2.459357e+01,5.000000e+00,4.750000e+02,1.000093e+00,nan,4.466372e-04,5.263158e-04,5.000000e+00
95,0,1.842424e-02,1.238051e-03,1.404450e-03,1.920759e-02,2.649332e+01,5.000000e+00,4.800000e+02,1.000665e+00,nan,3.793146e-03,5.208334e-04,5.000000e+00
95,1,4.031743e-03,9.891672e-05,1.420378e-02,1.988445e-02,2.451360e+01,5.000000e+00,4.800000e+02,1.000049e+00,nan,3.755005e-04,5.208334e-04,5.000000e+00
95,2,3.813459e-03,8.708133e-05,1.199780e-02,1.705182e-02,2.459513e+01,5.000000e+00,4.800000e+02,1.000081e+00,nan,4.451815e-04,5.208334e-04,5.000000e+00
96,0,nan,nan,1.375617e-03,nan,2.649349e+01,5.000000e+00,4.850000e+02,1.000652e+00,nan,3.783732e-03,5.154639e-04,5.000000e+00
96,1,nan,nan,1.397574e-02,nan,2.451362e+01,5.000000e+00,4.850000e+02,1.000046e+00,nan,3.741300e-04,5.154639e-04,5.000000e+00
96,2,nan,nan,1.182402e-02,nan,2.459659e+01,5.000000e+00,4.850000e+02,1.000068e+00,nan,4.429195e-04,5.154639e-04,5.000000e+00
97,0,nan,nan,1.349871e-03,nan,2.649366e+01,5.000000e+00,4.900000e+02,1.000637e+00,nan,3.784603e-03,5.102041e-04,5.000000e+00
97,1,nan,nan,1.374736e-02,nan,2.451357e+01,5.000000e+00,4.900000e+02,1.000049e+00,nan,3.725144e-04,5.102041e-04,5.000000e+00
97,2,nan,nan,1.164762e-02,nan,2.459797e+01,5.000000e+00,4.900000e+02,1.000061e+00,nan,4.403041e-04,5.102041e-04,5.000000e+00
98,0,nan,nan,1.320938e-03,nan,2.649383e+01,5.000000e+00,4.950000e+02,1.000624e+00,nan,3.779265e-03,5.050505e-04,5.000000e+00
98,1,nan,nan,1.352165e-02,nan,2.451347e+01,5.000000e+00,4.950000e+02,1.000045e+00,nan,3.710908e-04,5.050505e-04,5.000000e+00
98,2,nan,nan,1.144654e-02,nan,2.459928e+01,5.000000e+00,4.950000e+02,1.000062e+00,nan,4.379881e-04,5.050505e-04,5.000000e+00
99,0,nan,nan,1.287218e-03,nan,2.649399e+01,5.000000e+00,5.000000e+02,1.000613e+00,nan,3.785189e-03,5.000000e-04,5.000000e+00
99,1,nan,nan,1.331702e-02,nan,2.451330e+01,5.000000e+00,5.000000e+02,1.000041e+00,nan,3.697772e-04,5.000000e-04,5.000000e+00
99,2,nan,nan,1.103458e-02,nan,2.460062e+01,5.000000e+00,5.000000e+02,1.000078e+00,nan,4.368134e-04,5.000000e-04,5.000000e+00
100,0,1.718714e-02,1.154904e-03,1.257921e-03,1.792595e-02,2.649414e+01,5.000000e+00,5.050000e+02,1.000598e+00,nan,3.807809e-03,4.950495e-04,5.000000e+00
100,1,3.697351e-03,9.069873e-05,1.312204e-02,1.844423e-02,2.451304e+01,5.000000e+00,5.050000e+02,1.000040e+00,nan,3.680614e-04,4.950495e-04,5.000000e+00
100,2,3.079164e-03,7.030614e-05,1.077478e-02,1.529461e-02,2.460197e+01,5.000000e+00,5.050000e+02,1.000079e+00,nan,4.441929e-04,4.950495e-04,5.000000e+00
101,0,nan,nan,1.245226e-03,nan,2.649429e+01,5.000000e+00,5.100000e+02,1.000584e+00,nan,3.820467e-03,4.901961e-04,5.000000e+00
101,1,nan,nan,1.293030e-02,nan,2.451270e+01,5.000000e+00,5.100000e+02,1.000039e+00,nan,3.662421e-04,4.901961e-04,5.000000e+00
101,2,nan,nan,1.056657e-02,nan,2.460323e+01,5.000000e+00,5.100000e+02,1.000072e+00,nan,4.460271e-04,4.901961e-04,5.000000e+00
102,0,nan,nan,1.228947e-03,nan,2.649444e+01,5.000000e+00,5.150000e+02,1.000569e+00,nan,3.784840e-03,4.854369e-04,5.000000e+00
102,1,nan,nan,1.273518e-02,nan,2.451228e+01,5.000000e+00,5.150000e+02,1.000041e+00,nan,3.644912e-04,4.854369e-04,5.000000e+00
102,2,nan,nan,1.040050e-02,nan,2.460441e+01,5.000000e+00,5.150000e+02,1.000062e+00,nan,4.460274e-04,4.854369e-04,5.000000e+00
103,0,nan,nan,1.216648e-03,nan,2.649458e+01,5.000000e+00,5.200000e+02,1.000553e+00,nan,3.761579e-03,4.807692e-04,5.000000e+00
103,1,nan,nan,1.254359e-02,nan,2.451184e+01,5.000000e+00,5.200000e+02,1.000039e+00,nan,3.629931e-04,4.807692e-04,5.000000e+00
103,2,nan,nan,1.023777e-02,nan,2.460553e+01,5.000000e+00,5.200000e+02,1.000059e+00,nan,4.444767e-04,4.807692e-04,5.000000e+00
104,0,nan,nan,1.217086e-03,nan,2.649471e+01,5.000000e+00,5.250000e+02,1.000538e+00,nan,3.727576e-03,4.761905e-04,5.000000e+00
104,1,nan,nan,1.236755e-02,nan,2.451137e+01,5.000000e+00,5.250000e+02,1.000038e+00,nan,3.615511e-04,4.761905e-04,5.000000e+00
104,2,nan,nan,1.007615e-02,nan,2.460662e+01,5.000000e+00,5.250000e+02,1.000054e+00,nan,4.429820e-04,4.761905e-04,5.000000e+00
105,0,1.606685e-02,1.079610e-03,1.200734e-03,1.682756e-02,2.649484e+01,5.000000e+00,5.300000e+02,1.000525e+00,nan,3.656259e-03,4.716981e-04,5.000000e+00
105,1,3.550969e-03,8.709582e-05,1.220076e-02,1.718762e-02,2.451086e+01,5.000000e+00,5.300000e+02,1.000037e+00,nan,3.598112e-04,4.716981e-04,5.000000e+00
105,2,3.044084e-03,6.949861e-05,9.911441e-03,1.421608e-02,2.460767e+01,5.000000e+00,5.300000e+02,1.000053e+00,nan,4.416352e-04,4.716981e-04,5.000000e+00
106,0,nan,nan,1.178526e-03,nan,2.649497e+01,5.000000e+00,5.350000e+02,1.000513e+00,nan,3.637104e-03,4.672897e-04,5.000000e+00
106,1,nan,nan,1.203561e-02,nan,2.451031e+01,5.000000e+00,5.350000e+02,1.000041e+00,nan,3.579443e-04,4.672897e-04,5.000000e+00
106,2,nan,nan,9.771073e-03,nan,2.460869e+01,5.000000e+00,5.350000e+02,1.000049e+00,nan,4.406214e-04,4.672897e-04,5.000000e+00
107,0,nan,nan,1.160104e-03,nan,2.649510e+01,5.000000e+00,5.400000e+02,1.000502e+00,nan,3.637336e-03,4.629630e-04,5.000000e+00
107,1,nan,nan,1.182579e-02,nan,2.450969e+01,5.000000e+00,5.400000e+02,1.000048e+00,nan,3.561675e-04,4.629630e-04,5.000000e+00
107,2,nan,nan,9.649806e-03,nan,2.460965e+01,5.000000e+00,5.400000e+02,1.000042e+00,nan,4.387127e-04,4.629630e-04,5.000000e+00
108,0,nan,nan,1.137578e-03,nan,2.649523e+01,5.000000e+00,5.450000e+02,1.000492e+00,nan,3.627607e-03,4.587156e-04,5.000000e+00
108,1,nan,nan,1.157271e-02,nan,2.450901e+01,5.000000e+00,5.450000e+02,1.000056e+00,nan,3.558663e-04,4.587156e-04,5.000000e+00
108,2,nan,nan,9.526980e-03,nan,2.461054e+01,5.000000e+00,5.450000e+02,1.000038e+00,nan,4.361124e-04,4.587156e-04,5.000000e+00
109,0,nan,nan,1.114424e-03,nan,2.649536e+01,5.000000e+00,5.500000e+02,1.000482e+00,nan,3.632482e-03,4.545455e-04,5.000000e+00
109,1,nan,nan,1.134178e-02,nan,2.450827e+01,5.000000e+00,5.500000e+02,1.000054e+00,nan,3.570669e-04,4.545455e-04,5.000000e+00
109,2,nan,nan,9.393423e-03,nan,2.461136e+01,5.000000e+00,5.500000e+02,1.000045e+00,nan,4.337399e-04,4.545455e-04,5.000000e+00
110,0,1.497571e-02,1.006278e-03,1.090589e-03,1.573265e-02,2.649549e+01,5.000000e+00,5.550000e+02,1.000471e+00,nan,3.641445e-03,4.504505e-04,5.000000e+00
