k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
53,1,nan,nan,1.385980e-02,nan,2.418725e+01,1.000000e+00,1.652000e+03,1.000268e+00,nan,1.227644e-03,9.259259e-04,1.000000e+00
53,2,nan,nan,1.281679e-02,nan,2.420158e+01,1.000000e+00,1.652000e+03,1.000540e+00,nan,1.324251e-03,9.259259e-04,1.000000e+00
54,0,nan,nan,1.331807e-03,nan,2.646046e+01,1.000000e+00,1.653000e+03,1.000200e+00,nan,1.228868e-02,9.090909e-04,1.000000e+00
54,1,nan,nan,1.375000e-02,nan,2.419395e+01,1.000000e+00,1.653000e+03,1.000288e+00,nan,1.192580e-03,9.090909e-04,1.000000e+00
54,2,nan,nan,1.269761e-02,nan,2.420831e+01,1.000000e+00,1.653000e+03,1.000520e+00,nan,1.289631e-03,9.090909e-04,1.000000e+00
55,0,9.267156e-03,6.228879e-04,1.317763e-03,1.093751e-02,2.646064e+01,1.000000e+00,1.654000e+03,1.000198e+00,nan,1.197161e-02,8.928571e-04,1.000000e+00
55,1,3.789368e-02,9.326692e-04,1.363266e-02,5.460375e-02,2.420054e+01,1.000000e+00,1.654000e+03,1.000297e+00,nan,1.159554e-03,8.928571e-04,1.000000e+00
55,2,3.502595e-02,8.017446e-04,1.259330e-02,5.054982e-02,2.421494e+01,1.000000e+00,1.654000e+03,1.000494e+00,nan,1.255659e-03,8.928571e-04,1.000000e+00
56,0,nan,nan,1.303696e-03,nan,2.646082e+01,1.000000e+00,1.655000e+03,1.000195e+00,nan,1.167839e-02,8.771930e-04,1.000000e+00
56,1,nan,nan,1.351841e-02,nan,2.420702e+01,1.000000e+00,1.655000e+03,1.000287e+00,nan,1.128859e-03,8.771930e-04,1.000000e+00
56,2,nan,nan,1.249719e-02,nan,2.422148e+01,1.000000e+00,1.655000e+03,1.000470e+00,nan,1.222027e-03,8.771930e-04,1.000000e+00
57,0,nan,nan,1.289959e-03,nan,2.646100e+01,1.000000e+00,1.656000e+03,1.000192e+00,nan,1.140086e-02,8.620690e-04,1.000000e+00
57,1,nan,nan,1.341571e-02,nan,2.421338e+01,1.000000e+00,1.656000e+03,1.000272e+00,nan,1.099483e-03,8.620690e-04,1.000000e+00
57,2,nan,nan,1.240957e-02,nan,2.422793e+01,1.000000e+00,1.656000e+03,1.000437e+00,nan,1.189328e-03,8.620690e-04,1.000000e+00
58,0,nan,nan,1.276702e-03,nan,2.646118e+01,1.000000e+00,1.657000e+03,1.000190e+00,nan,1.113500e-02,8.474576e-04,1.000000e+00
58,1,nan,nan,1.332039e-02,nan,2.421963e+01,1.000000e+00,1.657000e+03,1.000252e+00,nan,1.070662e-03,8.474576e-04,1.000000e+00
58,2,nan,nan,1.231422e-02,nan,2.423431e+01,1.000000e+00,1.657000e+03,1.000419e+00,nan,1.157469e-03,8.474576e-04,1.000000e+00
59,0,nan,nan,1.264053e-03,nan,2.646136e+01,1.000000e+00,1.658000e+03,1.000188e+00,nan,1.087873e-02,8.333334e-04,1.000000e+00
59,1,nan,nan,1.322415e-02,nan,2.422577e+01,1.000000e+00,1.658000e+03,1.000236e+00,nan,1.042679e-03,8.333334e-04,1.000000e+00
59,2,nan,nan,1.220953e-02,nan,2.424062e+01,1.000000e+00,1.658000e+03,1.000421e+00,nan,1.127874e-03,8.333334e-04,1.000000e+00
60,0,9.043282e-03,6.078210e-04,1.251162e-03,1.054390e-02,2.646153e+01,1.000000e+00,1.659000e+03,1.000186e+00,nan,1.063029e-02,8.196721e-04,1.000000e+00
60,1,3.648044e-02,8.977118e-04,1.312384e-02,5.241597e-02,2.423178e+01,1.000000e+00,1.659000e+03,1.000228e+00,nan,1.016114e-03,8.196721e-04,1.000000e+00
60,2,3.365759e-02,7.703010e-04,1.209594e-02,4.840516e-02,2.424685e+01,1.000000e+00,1.659000e+03,1.000420e+00,nan,1.100554e-03,8.196721e-04,1.000000e+00
61,0,nan,nan,1.238090e-03,nan,2.646171e+01,1.000000e+00,1.660000e+03,1.000184e+00,nan,1.039617e-02,8.064516e-04,1.000000e+00
61,1,nan,nan,1.302350e-02,nan,2.423769e+01,1.000000e+00,1.660000e+03,1.000227e+00,nan,9.911191e-04,8.064516e-04,1.000000e+00
61,2,nan,nan,1.198685e-02,nan,2.425302e+01,1.000000e+00,1.660000e+03,1.000406e+00,nan,1.075343e-03,8.064516e-04,1.000000e+00
62,0,nan,nan,1.224764e-03,nan,2.646189e+01,1.000000e+00,1.661000e+03,1.000182e+00,nan,1.017506e-02,7.936508e-04,1.000000e+00
62,1,nan,nan,1.292700e-02,nan,2.424349e+01,1.000000e+00,1.661000e+03,1.000234e+00,nan,9.672997e-04,7.936508e-04,1.000000e+00
62,2,nan,nan,1.189275e-02,nan,2.425910e+01,1.000000e+00,1.661000e+03,1.000378e+00,nan,1.050954e-03,7.936508e-04,1.000000e+00
63,0,nan,nan,1.211307e-03,nan,2.646207e+01,1.000000e+00,1.662000e+03,1.000181e+00,nan,9.966842e-03,7.812500e-04,1.000000e+00
63,1,nan,nan,1.283293e-02,nan,2.424918e+01,1.000000e+00,1.662000e+03,1.000247e+00,nan,9.443049e-04,7.812500e-04,1.000000e+00
63,2,nan,nan,1.181357e-02,nan,2.426509e+01,1.000000e+00,1.662000e+03,1.000349e+00,nan,1.026427e-03,7.812500e-04,1.000000e+00
64,0,nan,nan,1.198578e-03,nan,2.646225e+01,1.000000e+00,1.663000e+03,1.000180e+00,nan,9.769876e-03,7.692308e-04,1.000000e+00
64,1,nan,nan,1.273869e-02,nan,2.425476e+01,1.000000e+00,1.663000e+03,1.000272e+00,nan,9.221840e-04,7.692308e-04,1.000000e+00
64,2,nan,nan,1.173807e-02,nan,2.427098e+01,1.000000e+00,1.663000e+03,1.000327e+00,nan,1.001756e-03,7.692308e-04,1.000000e+00
65,0,8.823989e-03,5.930643e-04,1.187183e-03,1.016877e-02,2.646244e+01,1.000000e+00,1.664000e+03,1.000180e+00,nan,9.576698e-03,7.575757e-04,1.000000e+00
65,1,3.510189e-02,8.636302e-04,1.264119e-02,5.027631e-02,2.426024e+01,1.000000e+00,1.664000e+03,1.000295e+00,nan,9.010674e-04,7.575757e-04,1.000000e+00
65,2,3.220857e-02,7.370286e-04,1.165226e-02,4.624260e-02,2.427676e+01,1.000000e+00,1.664000e+03,1.000325e+00,nan,9.778797e-04,7.575757e-04,1.000000e+00
66,0,nan,nan,1.176503e-03,nan,2.646263e+01,1.000000e+00,1.665000e+03,1.000188e+00,nan,9.382157e-03,7.462687e-04,1.000000e+00
66,1,nan,nan,1.254104e-02,nan,2.426560e+01,1.000000e+00,1.665000e+03,1.000321e+00,nan,8.811146e-04,7.462687e-04,1.000000e+00
66,2,nan,nan,1.155189e-02,nan,2.428243e+01,1.000000e+00,1.665000e+03,1.000352e+00,nan,9.558952e-04,7.462687e-04,1.000000e+00
67,0,nan,nan,1.163002e-03,nan,2.646283e+01,1.000000e+00,1.666000e+03,1.000195e+00,nan,9.190924e-03,7.352941e-04,1.000000e+00
67,1,nan,nan,1.244131e-02,nan,2.427085e+01,1.000000e+00,1.666000e+03,1.000339e+00,nan,8.622211e-04,7.352941e-04,1.000000e+00
67,2,nan,nan,1.143999e-02,nan,2.428799e+01,1.000000e+00,1.666000e+03,1.000392e+00,nan,9.360503e-04,7.352941e-04,1.000000e+00
68,0,nan,nan,1.149161e-03,nan,2.646303e+01,1.000000e+00,1.667000e+03,1.000199e+00,nan,9.030075e-03,7.246377e-04,1.000000e+00
68,1,nan,nan,1.234607e-02,nan,2.427599e+01,1.000000e+00,1.667000e+03,1.000347e+00,nan,8.441230e-04,7.246377e-04,1.000000e+00
68,2,nan,nan,1.132810e-02,nan,2.429344e+01,1.000000e+00,1.667000e+03,1.000430e+00,nan,9.180072e-04,7.246377e-04,1.000000e+00
69,0,nan,nan,1.137727e-03,nan,2.646323e+01,1.000000e+00,1.668000e+03,1.000202e+00,nan,8.879593e-03,7.142857e-04,1.000000e+00
69,1,nan,nan,1.225411e-02,nan,2.428102e+01,1.000000e+00,1.668000e+03,1.000358e+00,nan,8.265047e-04,7.142857e-04,1.000000e+00
69,2,nan,nan,1.122782e-02,nan,2.429879e+01,1.000000e+00,1.668000e+03,1.000447e+00,nan,9.007760e-04,7.142857e-04,1.000000e+00
70,0,8.598758e-03,5.779119e-04,1.129000e-03,9.837291e-03,2.646344e+01,1.000000e+00,1.669000e+03,1.000201e+00,nan,8.717965e-03,7.042253e-04,1.000000e+00
70,1,3.389990e-02,8.339119e-04,1.216135e-02,4.837475e-02,2.428596e+01,1.000000e+00,1.669000e+03,1.000367e+00,nan,8.094153e-04,7.042253e-04,1.000000e+00
70,2,3.099625e-02,7.091876e-04,1.114791e-02,4.428574e-02,2.430405e+01,1.000000e+00,1.669000e+03,1.000461e+00,nan,8.834011e-04,7.042253e-04,1.000000e+00
71,0,nan,nan,1.121204e-03,nan,2.646366e+01,1.000000e+00,1.670000e+03,1.000198e+00,nan,8.543015e-03,6.944445e-04,1.000000e+00
71,1,nan,nan,1.207012e-02,nan,2.429081e+01,1.000000e+00,1.670000e+03,1.000367e+00,nan,7.930911e-04,6.944445e-04,1.000000e+00
71,2,nan,nan,1.107374e-02,nan,2.430923e+01,1.000000e+00,1.670000e+03,1.000468e+00,nan,8.651899e-04,6.944445e-04,1.000000e+00
72,0,nan,nan,1.112630e-03,nan,2.646387e+01,1.000000e+00,1.671000e+03,1.000195e+00,nan,8.368351e-03,6.849315e-04,1.000000e+00
72,1,nan,nan,1.198153e-02,nan,2.429559e+01,1.000000e+00,1.671000e+03,1.000359e+00,nan,7.773427e-04,6.849315e-04,1.000000e+00
72,2,nan,nan,1.099443e-02,nan,2.431433e+01,1.000000e+00,1.671000e+03,1.000485e+00,nan,8.472856e-04,6.849315e-04,1.000000e+00
73,0,nan,nan,1.102839e-03,nan,2.646410e+01,1.000000e+00,1.672000e+03,1.000191e+00,nan,8.206462e-03,6.756757e-04,1.000000e+00
73,1,nan,nan,1.189459e-02,nan,2.430030e+01,1.000000e+00,1.672000e+03,1.000345e+00,nan,7.620687e-04,6.756757e-04,1.000000e+00
73,2,nan,nan,1.090512e-02,nan,2.431935e+01,1.000000e+00,1.672000e+03,1.000512e+00,nan,8.304888e-04,6.756757e-04,1.000000e+00
74,0,nan,nan,1.093338e-03,nan,2.646433e+01,1.000000e+00,1.673000e+03,1.000188e+00,nan,8.060009e-03,6.666667e-04,1.000000e+00
74,1,nan,nan,1.180943e-02,nan,2.430494e+01,1.000000e+00,1.673000e+03,1.000336e+00,nan,7.473049e-04,6.666667e-04,1.000000e+00
74,2,nan,nan,1.080966e-02,nan,2.432430e+01,1.000000e+00,1.673000e+03,1.000521e+00,nan,8.151117e-04,6.666667e-04,1.000000e+00
75,0,8.386980e-03,5.636663e-04,1.085145e-03,9.552866e-03,2.646457e+01,1.000000e+00,1.674000e+03,1.000185e+00,6.662458e-06,7.917505e-03,6.578948e-04,1.000000e+00
75,1,3.262319e-02,8.023727e-04,1.172653e-02,4.651302e-02,2.430953e+01,1.000000e+00,1.674000e+03,1.000329e+00,4.539355e-07,7.330165e-04,6.578948e-04,1.000000e+00
75,2,2.969472e-02,6.793193e-04,1.070963e-02,4.231466e-02,2.432918e+01,1.000000e+00,1.674000e+03,1.000526e+00,1.477246e-06,8.008126e-04,6.578948e-04,1.000000e+00
76,0,nan,nan,1.077987e-03,nan,2.646481e+01,1.000000e+00,1.675000e+03,1.000180e+00,nan,7.771429e-03,6.493506e-04,1.000000e+00
76,1,nan,nan,1.164616e-02,nan,2.431405e+01,1.000000e+00,1.675000e+03,1.000320e+00,nan,7.191491e-04,6.493506e-04,1.000000e+00
76,2,nan,nan,1.060518e-02,nan,2.433396e+01,1.000000e+00,1.675000e+03,1.000530e+00,nan,7.874335e-04,6.493506e-04,1.000000e+00
77,0,nan,nan,1.070673e-03,nan,2.646506e+01,1.000000e+00,1.676000e+03,1.000177e+00,nan,7.623724e-03,6.410257e-04,1.000000e+00
77,1,nan,nan,1.156167e-02,nan,2.431851e+01,1.000000e+00,1.676000e+03,1.000314e+00,nan,7.056645e-04,6.410257e-04,1.000000e+00
77,2,nan,nan,1.050450e-02,nan,2.433863e+01,1.000000e+00,1.676000e+03,1.000532e+00,nan,7.749303e-04,6.410257e-04,1.000000e+00
78,0,nan,nan,1.062546e-03,nan,2.646530e+01,1.000000e+00,1.677000e+03,1.000177e+00,nan,7.482714e-03,6.329114e-04,1.000000e+00
78,1,nan,nan,1.146920e-02,nan,2.432290e+01,1.000000e+00,1.677000e+03,1.000318e+00,nan,6.929397e-04,6.329114e-04,1.000000e+00
78,2,nan,nan,1.041629e-02,nan,2.434319e+01,1.000000e+00,1.677000e+03,1.000535e+00,nan,7.626768e-04,6.329114e-04,1.000000e+00
79,0,nan,nan,1.053727e-03,nan,2.646555e+01,1.000000e+00,1.678000e+03,1.000178e+00,nan,7.352623e-03,6.250000e-04,1.000000e+00
79,1,nan,nan,1.137182e-02,nan,2.432720e+01,1.000000e+00,1.678000e+03,1.000321e+00,nan,6.811722e-04,6.250000e-04,1.000000e+00
79,2,nan,nan,1.033946e-02,nan,2.434764e+01,1.000000e+00,1.678000e+03,1.000531e+00,nan,7.500275e-04,6.250000e-04,1.000000e+00
80,0,8.192323e-03,5.505735e-04,1.044980e-03,9.297936e-03,2.646579e+01,1.000000e+00,1.679000e+03,1.000177e+00,nan,7.232226e-03,6.172840e-04,1.000000e+00
80,1,3.151600e-02,7.750186e-04,1.128357e-02,4.481876e-02,2.433141e+01,1.000000e+00,1.679000e+03,1.000318e+00,nan,6.701469e-04,6.172840e-04,1.000000e+00
80,2,2.842125e-02,6.501052e-04,1.027154e-02,4.045122e-02,2.435198e+01,1.000000e+00,1.679000e+03,1.000530e+00,nan,7.370585e-04,6.172840e-04,1.000000e+00
81,0,nan,nan,1.036977e-03,nan,2.646603e+01,1.000000e+00,1.680000e+03,1.000178e+00,nan,7.115972e-03,6.097561e-04,1.000000e+00
81,1,nan,nan,1.120949e-02,nan,2.433552e+01,1.000000e+00,1.680000e+03,1.000301e+00,nan,6.590157e-04,6.097561e-04,1.000000e+00
81,2,nan,nan,1.020219e-02,nan,2.435621e+01,1.000000e+00,1.680000e+03,1.000530e+00,nan,7.239469e-04,6.097561e-04,1.000000e+00
82,0,nan,nan,1.029708e-03,nan,2.646627e+01,1.000000e+00,1.681000e+03,1.000178e+00,nan,6.999140e-03,6.024097e-04,1.000000e+00
82,1,nan,nan,1.114430e-02,nan,2.433953e+01,1.000000e+00,1.681000e+03,1.000284e+00,nan,6.474822e-04,6.024097e-04,1.000000e+00
82,2,nan,nan,1.011703e-02,nan,2.436036e+01,1.000000e+00,1.681000e+03,1.000555e+00,nan,7.114105e-04,6.024097e-04,1.000000e+00
83,0,nan,nan,1.023173e-03,nan,2.646651e+01,1.000000e+00,1.682000e+03,1.000175e+00,nan,6.881728e-03,5.952381e-04,1.000000e+00
83,1,nan,nan,1.107400e-02,nan,2.434345e+01,1.000000e+00,1.682000e+03,1.000287e+00,nan,6.358557e-04,5.952381e-04,1.000000e+00
83,2,nan,nan,1.001482e-02,nan,2.436445e+01,1.000000e+00,1.682000e+03,1.000592e+00,nan,7.004200e-04,5.952381e-04,1.000000e+00
84,0,nan,nan,1.017094e-03,nan,2.646674e+01,1.000000e+00,1.683000e+03,1.000176e+00,nan,6.763681e-03,5.882353e-04,1.000000e+00
84,1,nan,nan,1.098974e-02,nan,2.434729e+01,1.000000e+00,1.683000e+03,1.000310e+00,nan,6.249247e-04,5.882353e-04,1.000000e+00
84,2,nan,nan,9.910312e-03,nan,2.436851e+01,1.000000e+00,1.683000e+03,1.000620e+00,nan,6.910178e-04,5.882353e-04,1.000000e+00
85,0,7.989354e-03,5.369238e-04,1.011702e-03,9.044038e-03,2.646698e+01,1.000000e+00,1.684000e+03,1.000176e+00,nan,6.646794e-03,5.813953e-04,1.000000e+00
85,1,3.029832e-02,7.449623e-04,1.090119e-02,4.306316e-02,2.435106e+01,1.000000e+00,1.684000e+03,1.000335e+00,nan,6.151564e-04,5.813953e-04,1.000000e+00
85,2,2.737817e-02,6.261722e-04,9.822730e-03,3.883277e-02,2.437255e+01,1.000000e+00,1.684000e+03,1.000633e+00,nan,6.821592e-04,5.813953e-04,1.000000e+00
86,0,nan,nan,1.006408e-03,nan,2.646722e+01,1.000000e+00,1.685000e+03,1.000174e+00,nan,6.529486e-03,5.747126e-04,1.000000e+00
86,1,nan,nan,1.081655e-02,nan,2.435477e+01,1.000000e+00,1.685000e+03,1.000361e+00,nan,6.059788e-04,5.747126e-04,1.000000e+00
86,2,nan,nan,9.751599e-03,nan,2.437659e+01,1.000000e+00,1.685000e+03,1.000617e+00,nan,6.725109e-04,5.747126e-04,1.000000e+00
87,0,nan,nan,2.540207e-05,nan,2.646719e+01,0.000000e+00,1.685000e+03,1.000174e+00,nan,6.415501e-03,5.681818e-04,0.000000e+00
87,1,nan,nan,3.732455e-05,nan,2.435478e+01,0.000000e+00,1.685000e+03,1.000361e+00,nan,5.969196e-04,5.681818e-04,0.000000e+00
87,2,nan,nan,3.807805e-05,nan,2.437659e+01,0.000000e+00,1.685000e+03,1.000617e+00,nan,6.621080e-04,5.681818e-04,0.000000e+00
88,0,nan,nan,2.478129e-05,nan,2.646716e+01,0.000000e+00,1.685000e+03,1.000174e+00,nan,2.484968e-01,5.617978e-04,0.000000e+00
88,1,nan,nan,3.775965e-05,nan,2.435478e+01,0.000000e+00,1.685000e+03,1.000361e+00,nan,1.691202e-01,5.617978e-04,0.000000e+00
88,2,nan,nan,3.856322e-05,nan,2.437660e+01,0.000000e+00,1.685000e+03,1.000617e+00,nan,1.657736e-01,5.617978e-04,0.000000e+00
89,0,nan,nan,2.424009e-05,nan,2.646713e+01,0.000000e+00,1.685000e+03,1.000174e+00,nan,2.490927e-01,5.555556e-04,0.000000e+00
89,1,nan,nan,3.557986e-05,nan,2.435479e+01,0.000000e+00,1.685000e+03,1.000361e+00,nan,1.634771e-01,5.555556e-04,0.000000e+00
89,2,nan,nan,3.628395e-05,nan,2.437661e+01,0.000000e+00,1.685000e+03,1.000617e+00,nan,1.600707e-01,5.555556e-04,0.000000e+00
90,0,8.332991e-03,5.600139e-04,2.372341e-05,8.910412e-03,2.646711e+01,0.000000e+00,1.685000e+03,1.000174e+00,nan,2.490881e-01,5.494506e-04,0.000000e+00
90,1,4.063312e-02,9.990096e-04,3.579857e-05,4.272745e-02,2.435479e+01,0.000000e+00,1.685000e+03,1.000361e+00,nan,1.697004e-01,5.494506e-04,0.000000e+00
90,2,3.652029e-02,8.352243e-04,3.667045e-05,3.849931e-02,2.437662e+01,0.000000e+00,1.685000e+03,1.000617e+00,nan,1.664074e-01,5.494506e-04,0.000000e+00
91,0,nan,nan,2.317584e-05,nan,2.646708e+01,0.000000e+00,1.685000e+03,1.000174e+00,nan,2.490102e-01,5.434782e-04,0.000000e+00
91,1,nan,nan,3.443215e-05,nan,2.435480e+01,0.000000e+00,1.685000e+03,1.000361e+00,nan,1.650170e-01,5.434782e-04,0.000000e+00
91,2,nan,nan,3.505717e-05,nan,2.437662e+01,0.000000e+00,1.685000e+03,1.000617e+00,nan,1.610935e-01,5.434782e-04,0.000000e+00
92,0,nan,nan,1.008388e-03,nan,2.646729e+01,1.000000e+00,1.686000e+03,1.000171e+00,nan,2.494414e-01,5.376344e-04,1.000000e+00
92,1,nan,nan,1.081183e-02,nan,2.435847e+01,1.000000e+00,1.686000e+03,1.000389e+00,nan,1.678959e-01,5.376344e-04,1.000000e+00
92,2,nan,nan,9.758794e-03,nan,2.438066e+01,1.000000e+00,1.686000e+03,1.000610e+00,nan,1.649025e-01,5.376344e-04,1.000000e+00
93,0,nan,nan,2.220627e-05,nan,2.646727e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,5.611599e-03,5.319149e-04,0.000000e+00
93,1,nan,nan,3.316111e-05,nan,2.435848e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,5.233777e-04,5.319149e-04,0.000000e+00
93,2,nan,nan,3.386451e-05,nan,2.438067e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,5.798533e-04,5.319149e-04,0.000000e+00
94,0,nan,nan,2.176673e-05,nan,2.646725e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.494866e-01,5.263158e-04,0.000000e+00
94,1,nan,nan,3.255383e-05,nan,2.435848e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.670682e-01,5.263158e-04,0.000000e+00
94,2,nan,nan,3.316570e-05,nan,2.438067e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.635980e-01,5.263158e-04,0.000000e+00
95,0,8.292571e-03,5.572953e-04,2.129688e-05,8.789693e-03,2.646722e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.492495e-01,5.208334e-04,0.000000e+00
95,1,4.040416e-02,9.933503e-04,3.180824e-05,4.238738e-02,2.435849e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.666577e-01,5.208334e-04,0.000000e+00
95,2,3.627339e-02,8.295581e-04,3.246811e-05,3.814859e-02,2.438068e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.635831e-01,5.208334e-04,0.000000e+00
96,0,nan,nan,2.082854e-05,nan,2.646720e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.495230e-01,5.154639e-04,0.000000e+00
96,1,nan,nan,3.101842e-05,nan,2.435849e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.670655e-01,5.154639e-04,0.000000e+00
96,2,nan,nan,3.170313e-05,nan,2.438068e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.636702e-01,5.154639e-04,0.000000e+00
97,0,nan,nan,2.045154e-05,nan,2.646717e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.499534e-01,5.102041e-04,0.000000e+00
97,1,nan,nan,3.031895e-05,nan,2.435849e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.678411e-01,5.102041e-04,0.000000e+00
97,2,nan,nan,3.092765e-05,nan,2.438069e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.642161e-01,5.102041e-04,0.000000e+00
98,0,nan,nan,2.002239e-05,nan,2.646715e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.494443e-01,5.050505e-04,0.000000e+00
98,1,nan,nan,3.038455e-05,nan,2.435850e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.682618e-01,5.050505e-04,0.000000e+00
98,2,nan,nan,3.095622e-05,nan,2.438070e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.649502e-01,5.050505e-04,0.000000e+00
99,0,nan,nan,1.963690e-05,nan,2.646713e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.497204e-01,5.000000e-04,0.000000e+00
99,1,nan,nan,2.871993e-05,nan,2.435850e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.645573e-01,5.000000e-04,0.000000e+00
99,2,nan,nan,2.933941e-05,nan,2.438070e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.615184e-01,5.000000e-04,0.000000e+00
100,0,8.296907e-03,5.575863e-04,1.923470e-05,8.720684e-03,2.646711e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.496056e-01,4.950495e-04,0.000000e+00
100,1,4.049592e-02,9.956051e-04,2.869189e-05,4.238181e-02,2.435851e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.706648e-01,4.950495e-04,0.000000e+00
100,2,3.635965e-02,8.315300e-04,2.931382e-05,3.814299e-02,2.438071e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.670613e-01,4.950495e-04,0.000000e+00
101,0,nan,nan,1.882684e-05,nan,2.646709e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.498528e-01,4.901961e-04,0.000000e+00
101,1,nan,nan,2.860828e-05,nan,2.435851e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.674984e-01,4.901961e-04,0.000000e+00
101,2,nan,nan,2.918857e-05,nan,2.438071e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.639446e-01,4.901961e-04,0.000000e+00
102,0,nan,nan,1.852392e-05,nan,2.646707e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.503331e-01,4.854369e-04,0.000000e+00
102,1,nan,nan,2.778741e-05,nan,2.435851e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.647418e-01,4.854369e-04,0.000000e+00
102,2,nan,nan,2.832259e-05,nan,2.438072e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.614666e-01,4.854369e-04,0.000000e+00
103,0,nan,nan,1.813098e-05,nan,2.646705e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.495574e-01,4.807692e-04,0.000000e+00
103,1,nan,nan,2.683001e-05,nan,2.435852e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.663624e-01,4.807692e-04,0.000000e+00
103,2,nan,nan,2.737096e-05,nan,2.438072e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.632189e-01,4.807692e-04,0.000000e+00
104,0,nan,nan,1.777300e-05,nan,2.646703e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.501325e-01,4.761905e-04,0.000000e+00
104,1,nan,nan,2.673754e-05,nan,2.435852e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.690327e-01,4.761905e-04,0.000000e+00
104,2,nan,nan,2.724085e-05,nan,2.438073e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.656919e-01,4.761905e-04,0.000000e+00
105,0,8.301972e-03,5.579263e-04,1.748807e-05,8.666536e-03,2.646701e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.503788e-01,4.716981e-04,0.000000e+00
105,1,4.057918e-02,9.976515e-04,2.576425e-05,4.237647e-02,2.435852e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.664320e-01,4.716981e-04,0.000000e+00
105,2,3.643763e-02,8.333126e-04,2.634859e-05,3.813739e-02,2.438073e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.633569e-01,4.716981e-04,0.000000e+00
106,0,nan,nan,1.712212e-05,nan,2.646699e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.497241e-01,4.672897e-04,0.000000e+00
106,1,nan,nan,2.566140e-05,nan,2.435852e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.695059e-01,4.672897e-04,0.000000e+00
106,2,nan,nan,2.611451e-05,nan,2.438074e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.657468e-01,4.672897e-04,0.000000e+00
107,0,nan,nan,1.680614e-05,nan,2.646697e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.503601e-01,4.629630e-04,0.000000e+00
107,1,nan,nan,2.551211e-05,nan,2.435853e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.670483e-01,4.629630e-04,0.000000e+00
107,2,nan,nan,2.603446e-05,nan,2.438074e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.641499e-01,4.629630e-04,0.000000e+00
108,0,nan,nan,1.652967e-05,nan,2.646695e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.504084e-01,4.587156e-04,0.000000e+00
108,1,nan,nan,2.444756e-05,nan,2.435853e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.649570e-01,4.587156e-04,0.000000e+00
108,2,nan,nan,2.496355e-05,nan,2.438074e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.616473e-01,4.587156e-04,0.000000e+00
