k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
23,1,nan,nan,5.580435e-02,nan,2.410896e+01,8.000000e+00,1.450000e+02,1.000013e+00,nan,1.485153e-03,2.083333e-03,8.000000e+00
23,2,nan,nan,5.619432e-02,nan,2.428861e+01,8.000000e+00,1.450000e+02,1.000075e+00,nan,1.470809e-03,2.083333e-03,8.000000e+00
24,0,nan,nan,3.121074e-02,nan,2.444062e+01,8.000000e+00,1.530000e+02,1.001255e+00,nan,2.402170e-03,2.000000e-03,8.000000e+00
24,1,nan,nan,5.341104e-02,nan,2.412483e+01,8.000000e+00,1.530000e+02,1.000018e+00,nan,1.433580e-03,2.000000e-03,8.000000e+00
24,2,nan,nan,5.361522e-02,nan,2.431129e+01,8.000000e+00,1.530000e+02,1.000058e+00,nan,1.423631e-03,2.000000e-03,8.000000e+00
25,0,7.976122e-03,5.295192e-04,2.930498e-02,3.465748e-02,2.444839e+01,8.000000e+00,1.610000e+02,1.001115e+00,nan,2.369841e-03,1.923077e-03,8.000000e+00
25,1,4.937052e-03,1.214077e-04,5.123663e-02,6.164547e-02,2.413881e+01,8.000000e+00,1.610000e+02,1.000013e+00,nan,1.384816e-03,1.923077e-03,8.000000e+00
25,2,4.988924e-03,1.141723e-04,5.120846e-02,6.141957e-02,2.433167e+01,8.000000e+00,1.610000e+02,1.000057e+00,nan,1.379543e-03,1.923077e-03,8.000000e+00
26,0,nan,nan,2.757990e-02,nan,2.445476e+01,8.000000e+00,1.690000e+02,1.001002e+00,nan,2.340459e-03,1.851852e-03,8.000000e+00
26,1,nan,nan,4.923309e-02,nan,2.415104e+01,8.000000e+00,1.690000e+02,1.000006e+00,nan,1.338634e-03,1.851852e-03,8.000000e+00
26,2,nan,nan,4.903102e-02,nan,2.435009e+01,8.000000e+00,1.690000e+02,1.000063e+00,nan,1.339371e-03,1.851852e-03,8.000000e+00
27,0,nan,nan,2.584737e-02,nan,2.446028e+01,8.000000e+00,1.770000e+02,1.000961e+00,nan,2.312391e-03,1.785714e-03,8.000000e+00
27,1,nan,nan,4.739727e-02,nan,2.416171e+01,8.000000e+00,1.770000e+02,1.000014e+00,nan,1.295379e-03,1.785714e-03,8.000000e+00
27,2,nan,nan,4.706887e-02,nan,2.436678e+01,8.000000e+00,1.770000e+02,1.000041e+00,nan,1.300717e-03,1.785714e-03,8.000000e+00
28,0,nan,nan,2.435063e-02,nan,2.446494e+01,8.000000e+00,1.850000e+02,1.000882e+00,nan,2.300158e-03,1.724138e-03,8.000000e+00
28,1,nan,nan,4.568747e-02,nan,2.417105e+01,8.000000e+00,1.850000e+02,1.000023e+00,nan,1.254356e-03,1.724138e-03,8.000000e+00
28,2,nan,nan,4.515336e-02,nan,2.438191e+01,8.000000e+00,1.850000e+02,1.000053e+00,nan,1.263107e-03,1.724138e-03,8.000000e+00
29,0,nan,nan,2.298220e-02,nan,2.446877e+01,8.000000e+00,1.930000e+02,1.000788e+00,nan,2.281483e-03,1.666667e-03,8.000000e+00
29,1,nan,nan,4.407740e-02,nan,2.417928e+01,8.000000e+00,1.930000e+02,1.000024e+00,nan,1.215991e-03,1.666667e-03,8.000000e+00
29,2,nan,nan,4.337320e-02,nan,2.439580e+01,8.000000e+00,1.930000e+02,1.000071e+00,nan,1.230375e-03,1.666667e-03,8.000000e+00
30,0,5.612548e-03,3.721410e-04,2.167343e-02,2.589795e-02,2.447189e+01,8.000000e+00,2.010000e+02,1.000732e+00,nan,2.263888e-03,1.612903e-03,8.000000e+00
30,1,4.102056e-03,1.007995e-04,4.261678e-02,5.121938e-02,2.418640e+01,8.000000e+00,2.010000e+02,1.000013e+00,nan,1.180404e-03,1.612903e-03,8.000000e+00
30,2,4.064731e-03,9.295988e-05,4.181076e-02,5.026252e-02,2.440847e+01,8.000000e+00,2.010000e+02,1.000053e+00,nan,1.199569e-03,1.612903e-03,8.000000e+00
31,0,nan,nan,2.050988e-02,nan,2.447434e+01,8.000000e+00,2.090000e+02,1.000691e+00,nan,2.252903e-03,1.562500e-03,8.000000e+00
31,1,nan,nan,4.123872e-02,nan,2.419250e+01,8.000000e+00,2.090000e+02,1.000023e+00,nan,1.145749e-03,1.562500e-03,8.000000e+00
31,2,nan,nan,4.037740e-02,nan,2.441987e+01,8.000000e+00,2.090000e+02,1.000040e+00,nan,1.167836e-03,1.562500e-03,8.000000e+00
32,0,nan,nan,1.940772e-02,nan,2.447618e+01,8.000000e+00,2.170000e+02,1.000673e+00,nan,2.238613e-03,1.515151e-03,8.000000e+00
32,1,nan,nan,3.994320e-02,nan,2.419774e+01,8.000000e+00,2.170000e+02,1.000033e+00,nan,1.113363e-03,1.515151e-03,8.000000e+00
32,2,nan,nan,3.900202e-02,nan,2.443002e+01,8.000000e+00,2.170000e+02,1.000045e+00,nan,1.137113e-03,1.515151e-03,8.000000e+00
33,0,nan,nan,1.881206e-02,nan,2.447759e+01,9.000000e+00,2.260000e+02,1.000651e+00,nan,2.228628e-03,1.470588e-03,9.000000e+00
33,1,nan,nan,3.972032e-02,nan,2.420232e+01,9.000000e+00,2.260000e+02,1.000020e+00,nan,1.082853e-03,1.470588e-03,9.000000e+00
33,2,nan,nan,3.863904e-02,nan,2.443940e+01,9.000000e+00,2.260000e+02,1.000044e+00,nan,1.108984e-03,1.470588e-03,9.000000e+00
34,0,nan,nan,1.784415e-02,nan,2.447843e+01,9.000000e+00,2.350000e+02,1.000607e+00,nan,2.169690e-03,1.428571e-03,9.000000e+00
34,1,nan,nan,3.852760e-02,nan,2.420605e+01,9.000000e+00,2.350000e+02,1.000011e+00,nan,1.027593e-03,1.428571e-03,9.000000e+00
34,2,nan,nan,3.727238e-02,nan,2.444786e+01,9.000000e+00,2.350000e+02,1.000041e+00,nan,1.056349e-03,1.428571e-03,9.000000e+00
35,0,4.771732e-03,3.161326e-04,1.698646e-02,2.010042e-02,2.447873e+01,9.000000e+00,2.440000e+02,1.000554e+00,nan,2.162067e-03,1.388889e-03,9.000000e+00
35,1,2.597851e-03,6.380100e-05,3.743465e-02,4.387516e-02,2.420900e+01,9.000000e+00,2.440000e+02,1.000011e+00,nan,1.001367e-03,1.388889e-03,9.000000e+00
35,2,2.596823e-03,5.935931e-05,3.608054e-02,4.235406e-02,2.445555e+01,9.000000e+00,2.440000e+02,1.000046e+00,nan,1.035089e-03,1.388889e-03,9.000000e+00
36,0,nan,nan,1.598620e-02,nan,2.447883e+01,9.000000e+00,2.530000e+02,1.000528e+00,nan,2.150125e-03,1.351351e-03,9.000000e+00
36,1,nan,nan,3.638553e-02,nan,2.421130e+01,9.000000e+00,2.530000e+02,1.000014e+00,nan,9.756472e-04,1.351351e-03,9.000000e+00
36,2,nan,nan,3.499094e-02,nan,2.446247e+01,9.000000e+00,2.530000e+02,1.000041e+00,nan,1.012263e-03,1.351351e-03,9.000000e+00
37,0,nan,nan,1.521532e-02,nan,2.447863e+01,9.000000e+00,2.620000e+02,1.000467e+00,nan,2.165996e-03,1.315790e-03,9.000000e+00
37,1,nan,nan,3.537335e-02,nan,2.421301e+01,9.000000e+00,2.620000e+02,1.000019e+00,nan,9.516433e-04,1.315790e-03,9.000000e+00
37,2,nan,nan,3.387591e-02,nan,2.446874e+01,9.000000e+00,2.620000e+02,1.000057e+00,nan,9.895714e-04,1.315790e-03,9.000000e+00
38,0,nan,nan,1.453668e-02,nan,2.447809e+01,9.000000e+00,2.710000e+02,1.000402e+00,nan,2.160527e-03,1.282051e-03,9.000000e+00
38,1,nan,nan,3.439716e-02,nan,2.421415e+01,9.000000e+00,2.710000e+02,1.000016e+00,nan,9.293187e-04,1.282051e-03,9.000000e+00
38,2,nan,nan,3.284052e-02,nan,2.447445e+01,9.000000e+00,2.710000e+02,1.000055e+00,nan,9.703978e-04,1.282051e-03,9.000000e+00
39,0,nan,nan,1.389296e-02,nan,2.447733e+01,9.000000e+00,2.800000e+02,1.000349e+00,nan,2.149734e-03,1.250000e-03,9.000000e+00
39,1,nan,nan,3.350272e-02,nan,2.421476e+01,9.000000e+00,2.800000e+02,1.000015e+00,nan,9.085053e-04,1.250000e-03,9.000000e+00
39,2,nan,nan,3.181544e-02,nan,2.447960e+01,9.000000e+00,2.800000e+02,1.000059e+00,nan,9.515684e-04,1.250000e-03,9.000000e+00
40,0,3.007535e-03,1.991354e-04,1.330208e-02,1.598433e-02,2.447639e+01,9.000000e+00,2.890000e+02,1.000302e+00,nan,2.140955e-03,1.219512e-03,9.000000e+00
40,1,2.271227e-03,5.575413e-05,3.265907e-02,3.828129e-02,2.421486e+01,9.000000e+00,2.890000e+02,1.000015e+00,nan,8.878144e-04,1.219512e-03,9.000000e+00
40,2,2.243821e-03,5.126998e-05,3.080506e-02,3.614127e-02,2.448418e+01,9.000000e+00,2.890000e+02,1.000067e+00,nan,9.348983e-04,1.219512e-03,9.000000e+00
41,0,nan,nan,1.267704e-02,nan,2.447533e+01,9.000000e+00,2.980000e+02,1.000288e+00,nan,2.130844e-03,1.190476e-03,9.000000e+00
41,1,nan,nan,3.185399e-02,nan,2.421448e+01,9.000000e+00,2.980000e+02,1.000014e+00,nan,8.678958e-04,1.190476e-03,9.000000e+00
41,2,nan,nan,2.990619e-02,nan,2.448826e+01,9.000000e+00,2.980000e+02,1.000050e+00,nan,9.201303e-04,1.190476e-03,9.000000e+00
42,0,nan,nan,1.207217e-02,nan,2.447422e+01,9.000000e+00,3.070000e+02,1.000289e+00,nan,2.133120e-03,1.162791e-03,9.000000e+00
42,1,nan,nan,3.102908e-02,nan,2.421373e+01,9.000000e+00,3.070000e+02,1.000024e+00,nan,8.489249e-04,1.162791e-03,9.000000e+00
42,2,nan,nan,2.903621e-02,nan,2.449188e+01,9.000000e+00,3.070000e+02,1.000049e+00,nan,9.042155e-04,1.162791e-03,9.000000e+00
43,0,nan,nan,1.152892e-02,nan,2.447308e+01,9.000000e+00,3.160000e+02,1.000272e+00,nan,2.139338e-03,1.136364e-03,9.000000e+00
43,1,nan,nan,3.027016e-02,nan,2.421270e+01,9.000000e+00,3.160000e+02,1.000022e+00,nan,8.323304e-04,1.136364e-03,9.000000e+00
43,2,nan,nan,2.819577e-02,nan,2.449510e+01,9.000000e+00,3.160000e+02,1.000050e+00,nan,8.894564e-04,1.136364e-03,9.000000e+00
44,0,nan,nan,1.104606e-02,nan,2.447183e+01,9.000000e+00,3.250000e+02,1.000253e+00,nan,2.141689e-03,1.111111e-03,9.000000e+00
44,1,nan,nan,2.957477e-02,nan,2.421134e+01,9.000000e+00,3.250000e+02,1.000012e+00,nan,8.156996e-04,1.111111e-03,9.000000e+00
44,2,nan,nan,2.733754e-02,nan,2.449800e+01,9.000000e+00,3.250000e+02,1.000058e+00,nan,8.757113e-04,1.111111e-03,9.000000e+00
45,0,2.472513e-03,1.636411e-04,1.054028e-02,1.292044e-02,2.447047e+01,9.000000e+00,3.340000e+02,1.000254e+00,nan,2.139177e-03,1.086956e-03,9.000000e+00
45,1,2.007265e-03,4.925601e-05,2.884252e-02,3.376817e-02,2.420969e+01,9.000000e+00,3.340000e+02,1.000020e+00,nan,7.989745e-04,1.086956e-03,9.000000e+00
45,2,1.944109e-03,4.440766e-05,2.652154e-02,3.109929e-02,2.450067e+01,9.000000e+00,3.340000e+02,1.000062e+00,nan,8.643604e-04,1.086956e-03,9.000000e+00
46,0,nan,nan,1.012857e-02,nan,2.446903e+01,9.000000e+00,3.430000e+02,1.000235e+00,nan,2.147446e-03,1.063830e-03,9.000000e+00
46,1,nan,nan,2.816060e-02,nan,2.420779e+01,9.000000e+00,3.430000e+02,1.000025e+00,nan,7.847677e-04,1.063830e-03,9.000000e+00
46,2,nan,nan,2.572066e-02,nan,2.450315e+01,9.000000e+00,3.430000e+02,1.000064e+00,nan,8.534449e-04,1.063830e-03,9.000000e+00
47,0,nan,nan,9.754576e-03,nan,2.446753e+01,9.000000e+00,3.520000e+02,1.000209e+00,nan,2.142591e-03,1.041667e-03,9.000000e+00
47,1,nan,nan,2.748484e-02,nan,2.420565e+01,9.000000e+00,3.520000e+02,1.000024e+00,nan,7.706296e-04,1.041667e-03,9.000000e+00
47,2,nan,nan,2.498478e-02,nan,2.450541e+01,9.000000e+00,3.520000e+02,1.000049e+00,nan,8.437338e-04,1.041667e-03,9.000000e+00
48,0,nan,nan,9.387707e-03,nan,2.446598e+01,9.000000e+00,3.610000e+02,1.000191e+00,nan,2.134860e-03,1.020408e-03,9.000000e+00
48,1,nan,nan,2.685401e-02,nan,2.420334e+01,9.000000e+00,3.610000e+02,1.000019e+00,nan,7.576780e-04,1.020408e-03,9.000000e+00
48,2,nan,nan,2.432091e-02,nan,2.450737e+01,9.000000e+00,3.610000e+02,1.000038e+00,nan,8.334935e-04,1.020408e-03,9.000000e+00
49,0,nan,nan,9.056507e-03,nan,2.446440e+01,9.000000e+00,3.700000e+02,1.000165e+00,nan,2.130446e-03,1.000000e-03,9.000000e+00
49,1,nan,nan,2.622624e-02,nan,2.420093e+01,9.000000e+00,3.700000e+02,1.000019e+00,nan,7.447677e-04,1.000000e-03,9.000000e+00
49,2,nan,nan,2.370209e-02,nan,2.450901e+01,9.000000e+00,3.700000e+02,1.000040e+00,nan,8.223376e-04,1.000000e-03,9.000000e+00
50,0,1.440594e-03,9.531350e-05,8.731605e-03,1.071502e-02,2.446281e+01,9.000000e+00,3.790000e+02,1.000147e+00,nan,2.122604e-03,9.803922e-04,9.000000e+00
50,1,1.781898e-03,4.371203e-05,2.568671e-02,3.009193e-02,2.419835e+01,9.000000e+00,3.790000e+02,1.000012e+00,nan,7.329825e-04,9.803922e-04,9.000000e+00
50,2,1.658535e-03,3.787470e-05,2.316508e-02,2.741008e-02,2.451032e+01,9.000000e+00,3.790000e+02,1.000033e+00,nan,8.110414e-04,9.803922e-04,9.000000e+00
51,0,nan,nan,8.377532e-03,nan,2.446123e+01,9.000000e+00,3.880000e+02,1.000144e+00,nan,2.117723e-03,9.615385e-04,9.000000e+00
51,1,nan,nan,2.512880e-02,nan,2.419560e+01,9.000000e+00,3.880000e+02,1.000014e+00,nan,7.198712e-04,9.615385e-04,9.000000e+00
51,2,nan,nan,2.264515e-02,nan,2.451135e+01,9.000000e+00,3.880000e+02,1.000027e+00,nan,7.982326e-04,9.615385e-04,9.000000e+00
52,0,nan,nan,8.089906e-03,nan,2.445969e+01,9.000000e+00,3.970000e+02,1.000134e+00,nan,2.124722e-03,9.433962e-04,9.000000e+00
52,1,nan,nan,2.460959e-02,nan,2.419268e+01,9.000000e+00,3.970000e+02,1.000018e+00,nan,7.083478e-04,9.433962e-04,9.000000e+00
52,2,nan,nan,2.210050e-02,nan,2.451217e+01,9.000000e+00,3.970000e+02,1.000034e+00,nan,7.860372e-04,9.433962e-04,9.000000e+00
53,0,nan,nan,7.833761e-03,nan,2.445818e+01,9.000000e+00,4.060000e+02,1.000123e+00,nan,2.119527e-03,9.259259e-04,9.000000e+00
53,1,nan,nan,2.409551e-02,nan,2.418965e+01,9.000000e+00,4.060000e+02,1.000019e+00,nan,6.967518e-04,9.259259e-04,9.000000e+00
53,2,nan,nan,2.155270e-02,nan,2.451285e+01,9.000000e+00,4.060000e+02,1.000039e+00,nan,7.758546e-04,9.259259e-04,9.000000e+00
54,0,nan,nan,7.725958e-03,nan,2.445666e+01,1.000000e+01,4.160000e+02,1.000112e+00,nan,2.109960e-03,9.090909e-04,1.000000e+01
54,1,nan,nan,2.400868e-02,nan,2.418645e+01,1.000000e+01,4.160000e+02,1.000018e+00,nan,6.859752e-04,9.090909e-04,1.000000e+01
54,2,nan,nan,2.138183e-02,nan,2.451342e+01,1.000000e+01,4.160000e+02,1.000038e+00,nan,7.669074e-04,9.090909e-04,1.000000e+01
