k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
36,0,nan,nan,9.923768e-03,nan,2.449324e+01,2.000000e+00,3.510000e+02,1.001447e+00,nan,3.596454e-03,1.351351e-03,2.000000e+00
36,1,nan,nan,2.070407e-02,nan,2.418544e+01,2.000000e+00,3.510000e+02,1.000066e+00,nan,1.745211e-03,1.351351e-03,2.000000e+00
36,2,nan,nan,2.029299e-02,nan,2.439814e+01,2.000000e+00,3.510000e+02,1.000151e+00,nan,1.776801e-03,1.351351e-03,2.000000e+00
37,0,nan,nan,9.666641e-03,nan,2.449354e+01,2.000000e+00,3.530000e+02,1.001433e+00,nan,3.489203e-03,1.315790e-03,2.000000e+00
37,1,nan,nan,2.038471e-02,nan,2.418818e+01,2.000000e+00,3.530000e+02,1.000080e+00,nan,1.672427e-03,1.315790e-03,2.000000e+00
37,2,nan,nan,1.994072e-02,nan,2.440369e+01,2.000000e+00,3.530000e+02,1.000206e+00,nan,1.706305e-03,1.315790e-03,2.000000e+00
38,0,nan,nan,9.430152e-03,nan,2.449370e+01,2.000000e+00,3.550000e+02,1.001396e+00,nan,3.400675e-03,1.282051e-03,2.000000e+00
38,1,nan,nan,2.007275e-02,nan,2.419072e+01,2.000000e+00,3.550000e+02,1.000087e+00,nan,1.612635e-03,1.282051e-03,2.000000e+00
38,2,nan,nan,1.960697e-02,nan,2.440900e+01,2.000000e+00,3.550000e+02,1.000233e+00,nan,1.648542e-03,1.282051e-03,2.000000e+00
39,0,nan,nan,9.207970e-03,nan,2.449372e+01,2.000000e+00,3.570000e+02,1.001339e+00,nan,3.313839e-03,1.250000e-03,2.000000e+00
39,1,nan,nan,1.977073e-02,nan,2.419307e+01,2.000000e+00,3.570000e+02,1.000080e+00,nan,1.556837e-03,1.250000e-03,2.000000e+00
39,2,nan,nan,1.929187e-02,nan,2.441408e+01,2.000000e+00,3.570000e+02,1.000229e+00,nan,1.593821e-03,1.250000e-03,2.000000e+00
40,0,1.335642e-02,8.849646e-04,8.991046e-03,2.237315e-02,2.449361e+01,2.000000e+00,3.590000e+02,1.001283e+00,nan,3.230267e-03,1.219512e-03,2.000000e+00
40,1,2.315153e-02,5.686131e-04,1.948831e-02,4.610547e-02,2.419521e+01,2.000000e+00,3.590000e+02,1.000064e+00,nan,1.504457e-03,1.219512e-03,2.000000e+00
40,2,2.242045e-02,5.125367e-04,1.898395e-02,4.480649e-02,2.441894e+01,2.000000e+00,3.590000e+02,1.000212e+00,nan,1.541800e-03,1.219512e-03,2.000000e+00
41,0,nan,nan,8.772687e-03,nan,2.449339e+01,2.000000e+00,3.610000e+02,1.001220e+00,nan,3.152544e-03,1.190476e-03,2.000000e+00
41,1,nan,nan,1.921047e-02,nan,2.419716e+01,2.000000e+00,3.610000e+02,1.000055e+00,nan,1.454444e-03,1.190476e-03,2.000000e+00
41,2,nan,nan,1.867292e-02,nan,2.442358e+01,2.000000e+00,3.610000e+02,1.000185e+00,nan,1.493086e-03,1.190476e-03,2.000000e+00
42,0,nan,nan,8.556162e-03,nan,2.449309e+01,2.000000e+00,3.630000e+02,1.001169e+00,nan,3.082481e-03,1.162791e-03,2.000000e+00
42,1,nan,nan,1.893592e-02,nan,2.419891e+01,2.000000e+00,3.630000e+02,1.000051e+00,nan,1.407651e-03,1.162791e-03,2.000000e+00
42,2,nan,nan,1.836922e-02,nan,2.442801e+01,2.000000e+00,3.630000e+02,1.000156e+00,nan,1.448174e-03,1.162791e-03,2.000000e+00
43,0,nan,nan,8.345212e-03,nan,2.449272e+01,2.000000e+00,3.650000e+02,1.001124e+00,nan,3.018462e-03,1.136364e-03,2.000000e+00
43,1,nan,nan,1.867391e-02,nan,2.420046e+01,2.000000e+00,3.650000e+02,1.000048e+00,nan,1.363886e-03,1.136364e-03,2.000000e+00
43,2,nan,nan,1.807863e-02,nan,2.443225e+01,2.000000e+00,3.650000e+02,1.000141e+00,nan,1.405963e-03,1.136364e-03,2.000000e+00
44,0,nan,nan,4.742303e-03,nan,2.449245e+01,1.000000e+00,3.660000e+02,1.001099e+00,nan,2.958746e-03,1.111111e-03,1.000000e+00
44,1,nan,nan,1.064577e-02,nan,2.420127e+01,1.000000e+00,3.660000e+02,1.000043e+00,nan,1.322238e-03,1.111111e-03,1.000000e+00
44,2,nan,nan,1.029795e-02,nan,2.443460e+01,1.000000e+00,3.660000e+02,1.000133e+00,nan,1.365776e-03,1.111111e-03,1.000000e+00
45,0,1.476687e-02,9.781091e-04,4.707044e-03,2.018715e-02,2.449219e+01,1.000000e+00,3.670000e+02,1.001075e+00,nan,4.982703e-03,1.086956e-03,1.000000e+00
45,1,2.959140e-02,7.266107e-04,1.062373e-02,4.333739e-02,2.420202e+01,1.000000e+00,3.670000e+02,1.000045e+00,nan,2.219613e-03,1.086956e-03,1.000000e+00
